tweet,clean,date,time,link
"""Don’t kill yourself with worry"" ""Make Yourself Healthy, Drink Vitamins"" -President Duterte #Covid_19 #COVID19 #COVIDー19 #covidphilippines",dont kill worry make healthy drink vitamins president duterte,2020-03-12,13:30:22+00:00,https://twitter.com/Hon_neeyyy/status/1238094989126553601
"“di ako tatablan ng covid,puro alcohol nasa loob ng katawan namin ma chill ka lang” PUNYETA TONG MGA KUYAAAA KOOOO HAHAHAHAHAHAHAHAHA",tatablan covid puro alcohol nasa loob katawan chill punyeta kuyaaaa koooo,2020-03-12,13:24:08+00:00,https://twitter.com/peyalejxndro/status/1238093420435877890
paano yung mga walang means to strengthen their immune system???? and covid is a virus — why are you comparing it to rabies?!!!!!,means strengthen immune system covid virus comparing rabies,2020-03-12,12:57:33+00:00,https://twitter.com/iamdulcineaz/status/1238086730797813765
"Because of today’s COVID 19 bulletin update, “Panic Buying” is real! Pero ako, I will remain poise and calm. Charot! On a serious note, please stay safe and be informed. Take care everyone! #panicbuying #covid19… https://www.instagram.com/p/B9okBTUnd7T/?igshid=4yshdrijf0fz",todays covid bulletin update panic buying real remain poise calm charot serious note please stay safe informed everyone,2020-03-12,12:42:36+00:00,https://twitter.com/divastar_klao/status/1238082968054349826
Nothing to PANIC Nothing to WORRY HE is with us I have survive CANCER THEN We will survive COVID-19 #trustinHIM @Resurrection of Our Lord Parish (ROLP) - Paltok https://www.instagram.com/p/B9og4kwn6KRRrNZkFe6CNCDNWp2kNuzY6I35A00/?igshid=4h40qp83nabv,nothing panic nothing worry us survive cancer survive covid lord parish rolp paltok,2020-03-12,12:20:22+00:00,https://twitter.com/james_rhett/status/1238077370348814337
"May narinig na naman ako kanina na masyado daw sensationalized ang CoVid19, eh samantalang ang daming Pilipino ang namamatay sa TB. Gh0rl, ang TB, alam ang reasons and curable. Ang nCoV, bagong strain ng virus and ni hindi natin sure kung saan galing. 0kEy ka LaNg??",narinig kanina daw sensationalized covid19 samantalang daming pilipino namamatay tb gh0rl tb alam reasons curable ncov bagong strain virus natin sure galing 0key,2020-03-12,12:03:28+00:00,https://twitter.com/phoebecruz425/status/1238073118381363201
Here’s a playlist for you… COVID-19 Quarantine Party by Alistair Ryan ,heres playlist covid quarantine party alistair ryan,2020-03-12,10:59:55+00:00,https://twitter.com/eyrongalang/status/1238057127626719232
Alam ko na kung bakit tayo masyadong nagpaPANIC sa COVID-19. Hehehe Kasi galing siya sa PANIC-ki. Hahahahahahahaha Kidding aside. Let us all move in faith and wisdom because God is in control. Keep safe everyone! #Covid_19,alam masyadong nagpapanic covid hehehe kasi galing panic kidding aside let us move faith wisdom god control keep safe everyone,2020-03-12,09:40:24+00:00,https://twitter.com/Jrey_M/status/1238037115578929153
" FOR SALE!!! ALCOHOL!!! ALCOHOL! Ethyl Alcohol with Moisturizer 95% Solution 1000mL/1Liter per Bottle Medical Grade Alcohol Anti-Virus Corona Virus Fighter “It kills Viruses,Germs,Bacteria” #alcohol #COVID #FDAapproved #lowestprice",alcohol alcohol ethyl alcohol moisturizer solution 1000ml 1liter bottle medical grade alcohol anti virus corona virus fighter kills viruses germs bacteria,2020-03-12,09:25:12+00:00,https://twitter.com/CGAllinOneShop/status/1238033289853562881
Work load panic > COVID-19 panic. 4 pitch briefings na this week. Anes na guys?!,work load panic covid panic pitch briefings week anes guys,2020-03-12,09:04:28+00:00,https://twitter.com/pomacious/status/1238028070251941888
Hambal ni ate yvonne gina dupihan ko nga inom para indi ko mag ka NCOV because may alcohol content man! Hahahhahaha! Pota ginhimo vitamins ang cuervo?,hambal ate yvonne gina dupihan nga ncov alcohol content hahahhahaha pota ginhimo vitamins cuervo,2020-03-12,04:46:42+00:00,https://twitter.com/ItsMeBessie/status/1237963202085847040
"Me to my best friends: ""We can’t beso, hold hands or hug because of the NCOV. Them: ""Whatever. "" Then gives me a tight hug, beso and holds my hand while walking. ",best friends cant beso hold hands hug ncov whatever gives tight hug beso holds hand walking,2020-03-12,03:20:47+00:00,https://twitter.com/magicalGicques/status/1237941580943654918
I thought you said that coronavirus was a hoax? Glad that you’re coming to your senses somehow ,thought said coronavirus hoax glad youre coming senses somehow,2020-03-12,03:18:21+00:00,https://twitter.com/xander0617/status/1237940971045699589
"No!I meant in these confused COVID 19 days that we live, a lot of people might grasp at exotic(an erotic) ""cures"" for the virus. From Vitamin C https://www.livescience.com/coronavirus-vitamin-c-myth.html to ginseng tea to pilates to vegetarian diets, to transcendental meditation and hand jobs(the M word)",meant confused covid days live lot people might grasp exotic erotic cures virus vitamin ginseng tea pilates vegetarian diets transcendental meditation hand jobs word,2020-03-12,03:16:47+00:00,https://twitter.com/GlennFr89118937/status/1237940574042206208
May nag joke samin dito na tindera: T1: *umubo* T2: oh may sakit ka? T1: oo eh sakit ng lalamunan ko T2: hala baka may ncov ka!..hahahaha joke! Gago amp lahat kami nag tinginan bigla hahahhaa wag naman po sana kayo mag joke ng ganyan nakakakaba eh hahahahhapotek,nag joke tindera t1 umubo t2 sakit t1 oo sakit lalamunan t2 hala baka ncov joke nag tinginan bigla hahahhaa joke ganyan nakakakaba hahahahhapotek,2020-03-12,02:57:34+00:00,https://twitter.com/stevenfrnndz_/status/1237935738047451136
"Fake news may make you perpetually immune to the coronavirus Once it kills you, you will never suffer from it again ",fake news make perpetually immune coronavirus kills never suffer,2020-03-12,01:38:16+00:00,https://twitter.com/atty_lp/status/1237915784187219968
"Don’t panic BUT please wag din naman masyadong over confident konting ingat din. I also urge friends on FB to not downplay the covid-19 epidemic (pandemic na pala) by comparing this to other diseases who have high mortality rates. Dengue, HIV and covid-19 are the same!",dont panic please masyadong confident konting urge friends fb downplay covid epidemic pandemic pala comparing diseases high mortality rates dengue hiv covid,2020-03-12,00:03:32+00:00,https://twitter.com/raindeocampo/status/1237891942827974658
Stop spreading fake news. That is more deadly than the spread of coronavirus.,stop spreading fake news deadly spread coronavirus,2020-03-11,23:25:41+00:00,https://twitter.com/nursehussein/status/1237882414627606530
"“There is nCov cause people are away from God na” Shut tf up Susan, there is ncov because of some shit likes to eat a fucking bat. Now wash your hands like the Philippine government.",ncov cause people away god shut tf susan ncov shit likes eat fucking bat wash hands like philippine government,2020-03-11,23:06:58+00:00,https://twitter.com/_meeyel/status/1237877706169016320
Grabe din talaga no? Ayaw nyo pang sabihin kung sino possible na na expose sa covid-19! Ingat sa mga natitirang friends sa madocs huhuhu.,grabe ayaw nyo possible expose covid natitirang friends madocs,2020-03-11,19:17:22+00:00,https://twitter.com/vincstr/status/1237819924803809280
Mahabang pahinga COVID-19 ,mahabang pahinga covid,2020-03-11,17:19:03+00:00,https://twitter.com/MarkAndrada_/status/1237790148504379393
"Sabi ni jeff canoy sa news, matulog ng sapat at mag ehersisyo... Okay lahat yan di namin magawa... So posible kaming dapuan ng covid... ",jeff canoy news matulog sapat ehersisyo okay yan magawa posible kaming dapuan covid,2020-03-11,16:15:48+00:00,https://twitter.com/YAPituts/status/1237774234228641793
"Dito lang sa Pilipinas yung NCOV yung issue but there are a lot of articles written about rich vs poor, smart vs stupid. Let us all focus on the main issue and not create other issues like how rich can hoard and the poor will suffer. ",pilipinas ncov issue lot articles written rich vs poor smart vs stupid let us focus main issue create issues like rich hoard poor suffer,2020-03-11,16:01:16+00:00,https://twitter.com/anamrieapl/status/1237770575046529024
Mas madami talaga madadali ng ncov pag ganto. Pano wala ng mabili ang tao sa market para ipagtangol ung sarili nila laban sa virus. Pinakyaw na ng mga gago. Ilang box ng alcohol yan binili mo 4 eh tatlo lang kayo sa inyo. Ano yan pan liligo mo? tapos malalaman ko ibebenta mo,madami madadali ncov ganto mabili tao market ipagtangol virus pinakyaw ilang box alcohol yan binili mo inyo yan pan liligo mo tapos malalaman ibebenta mo,2020-03-11,15:29:39+00:00,https://twitter.com/_iamjmsalavante/status/1237762617789177858
Kahit wala pang covid-19 dapat lang na may alcohol sa bag at bahay natin dahil alam namang hindi sapat ang paghuhugas ng kamay para masabing malinis. Kaya nga may salitang sanitation eh kasi dun nakapaloob ang alcohol at sanitizer at ginagamit yon pagkatapos maghugas ng kamay.,covid alcohol bag bahay natin alam namang sapat paghuhugas kamay masabing malinis nga salitang sanitation kasi dun nakapaloob alcohol sanitizer ginagamit maghugas kamay,2020-03-11,14:39:17+00:00,https://twitter.com/plsdnthurtuself/status/1237749943080714243
Thank you again iv_vitaminbar.ph #DocAnne bigboy_42_lee #vitamindrip ulit para malakas immune at di agad dapuan ng lintek na #covid_19 na yan bunos pa fresh at recover na ulit sa pagod #zinc#magnesium… https://www.instagram.com/p/B9mMsuAhjbA/?igshid=1e12alw35x1q1,thank ivvitaminbar ph bigboy42lee ulit malakas immune agad dapuan lintek yan bunos fresh recover ulit pagod,2020-03-11,14:33:27+00:00,https://twitter.com/imjaysongainza/status/1237748474315243520
"I am seriously bothered by this COVID-19 outbreak in the PH bcoz I [think] I have a weak immune system. Been drowning myself w/ water, berocca, vegetables &amp; fruits and I am religiously ff the handwashing/rubbing &amp; constantly disinfecting my place. But will it be enough?!",seriously bothered covid outbreak ph bcoz think weak immune system drowning water berocca vegetables fruits religiously ff handwashing rubbing constantly disinfecting place enough,2020-03-11,14:18:47+00:00,https://twitter.com/mauheartskobe/status/1237744786108329984
"The CDC and physicians have put out there don’t touch your face, wear a mask and wash you hands had there been any directives about banging, eating ass and blowjobs has that all stopped as well? Me thinks not #coronavirus #CoronaVirusUpdate",cdc physicians put dont touch wear mask wash hands directives banging eating ass blowjobs stopped well thinks,2020-03-11,14:00:20+00:00,https://twitter.com/raymerrill/status/1237740141252235264
Sabi nila matatanda vulnerable sa NCOV-2019 di ba?? Try nga natin sa hukluban na to. Please lang. My gosh!! ,matatanda vulnerable ncov try nga natin hukluban please gosh,2020-03-11,13:55:16+00:00,https://twitter.com/wholovesjohn/status/1237738868335464451
Nakakatakot na mag fieldwork. Wag kang lalapit covid. Di pa ko nagkakajowa. Teka,nakakatakot fieldwork kang lalapit covid nagkakajowa teka,2020-03-11,13:35:21+00:00,https://twitter.com/vchakazon/status/1237733852505767937
Constant sex kills coronavirus? ,constant sex kills coronavirus,2020-03-11,13:15:04+00:00,https://twitter.com/GinoongSalonga/status/1237728748071346176
People nowadays be like: For sale: Alcohol. Pm for price Can be swapped with 2-bedroom condo. Rush. #coronavirus #COVID2019,people nowadays like alcohol pm price swapped bedroom condo rush,2020-03-11,12:57:40+00:00,https://twitter.com/yesitsyas/status/1237724371419951104
"likaaaaaa, tas inom iwas ncov char",likaaaaaa iwas ncov char,2020-03-11,12:22:36+00:00,https://twitter.com/DonicaRamirez/status/1237715544897245184
covid flop ,covid flop,2020-03-11,12:08:16+00:00,https://twitter.com/daengjyul_/status/1237711937347022848
Yessss no to ncov inom nalang,yessss ncov,2020-03-11,12:03:28+00:00,https://twitter.com/yowwwwvee/status/1237710732730322950
"Filipinos over reacting with NCOV. Viruses be like: Ebola, SARS, MERSCOV are we joke to you? I read several articles, and media is over sensationalising this issue. If you will die, face it. Death is inevitable and doon naman tayo papunta. Proper education, bitches.",filipinos reacting ncov viruses like ebola sars merscov joke read several articles media sensationalising issue death inevitable papunta proper education bitches,2020-03-11,11:42:51+00:00,https://twitter.com/aegeusvito/status/1237705542249771008
Parang ako lang pinoy sa moa kanina. Puro chinese amp. Hello ncov,parang pinoy moa kanina puro chinese hello ncov,2020-03-11,11:38:45+00:00,https://twitter.com/lipipsipilip/status/1237704511306616833
"NCov lang yan, Ot is life kami ",ncov yan ot life,2020-03-11,11:34:50+00:00,https://twitter.com/imzeltrinidad/status/1237703525049622529
Hoy COVID di ka ba lab ng nanay mo???? Epal ka masyado. Umalis ka dito ha! Layuan mo yung bansang earth hahaha,hoy covid lab nanay mo epal umalis layuan mo bansang earth,2020-03-11,11:27:02+00:00,https://twitter.com/kiiimreads/status/1237701564397047808
"Yung nawisikan ng alcohol mata, ang hapde ...iwas covid nga, muntikan namang mabulag kaka alcohol ",nawisikan alcohol mata hapde iwas covid nga muntikan namang mabulag alcohol,2020-03-11,10:58:51+00:00,https://twitter.com/saligutgutmoods/status/1237694470629380096
"As usual, no covid can stop me from shopping hehe",usual covid stop shopping hehe,2020-03-11,10:54:57+00:00,https://twitter.com/gracesalitrero/status/1237693489506222082
COVID-19 can’t kill me! Bye Felicia! ,covid cant kill bye felicia,2020-03-11,10:54:52+00:00,https://twitter.com/cilgcilgcilg/status/1237693466559148032
"Tumataas confirmed cases ng covid-19. Working in Ayala is really risky. Yung building namin mostly Chinese. Mas mahigpit lalo. My company already gave us an option na mag-wfh, but if we want na pumasok sa office, dapat naka-grab irereimburse naman and may provision.",tumataas confirmed cases covid working ayala really risky building mostly chinese mahigpit lalo company already gave us option wfh pumasok office naka grab irereimburse provision,2020-03-11,10:44:06+00:00,https://twitter.com/avibuncaras/status/1237690756908769286
Really? Guns? Ano? Itututok nyo samin yung baril para macheck kung may ncov? ,really guns itututok nyo baril macheck ncov,2020-03-11,10:43:35+00:00,https://twitter.com/Lapidot_Fandom/status/1237690629406068737
Sana tamaan nalang ako ng CoViD para wala ng lumapit saken na lalayo din naman after.,tamaan covid lumapit saken lalayo,2020-03-11,10:21:40+00:00,https://twitter.com/Enumaelish20/status/1237685111769817089
Mom and I bring home takoyaki Tita: ano yan? Wala ba yan COVID? Ummmmm. ,mom bring home takoyaki tita yan yan covid ummmmm,2020-03-11,10:20:18+00:00,https://twitter.com/berniiice_/status/1237684766456987648
NCOV will end in jesus name! ,ncov jesus,2020-03-11,10:06:48+00:00,https://twitter.com/catxryonalei_/status/1237681371948056577
bball ket may ncov,bball ket ncov,2020-03-11,09:50:52+00:00,https://twitter.com/ricchippy/status/1237677362877095936
Meryenda muna para dumulas lang sakin ang Ncov. #bakunawa #albatross #bariles #harabas #mangkok @Vgp Center Ayala Ave. Makati City https://www.instagram.com/p/B9loXFAJ0t9/?igshid=1lybsxzrlrmfh,meryenda muna dumulas sakin ncov center ayala ave makati city,2020-03-11,09:15:54+00:00,https://twitter.com/timmynatividad/status/1237668562606657536
Problem no more COVID-19 because I always get a high dose of ASCORBIC ACID/VITAMIN C shot with VITAMIN B COMPLEX to have a stronger immune system to fight CORONA VIRUS for only 500 per shot. A small amount compared to hospital bills and stress! Be protected! Be healthy!,problem covid always get high dose ascorbic acid vitamin shot vitamin complex stronger immune system fight corona virus shot small amount compared hospital bills stress protected healthy,2020-03-11,09:07:30+00:00,https://twitter.com/ladybeast05/status/1237666448597606400
covid can spread through internet daw,covid spread internet daw,2020-03-11,09:05:53+00:00,https://twitter.com/TheBrandyP22/status/1237666039162421248
penge ncov,penge ncov,2020-03-11,09:00:25+00:00,https://twitter.com/Poyyoypi/status/1237664665506738177
"COVID REMEDY @Eastwind Homes Subd. Montalban, Rizal https://www.instagram.com/p/B9ll8pxAZ-8/?igshid=toymlanj3mmb",covid remedy homes subd montalban rizal,2020-03-11,08:54:49+00:00,https://twitter.com/emeyes_/status/1237663255260213248
"we’ll be loyal, we’ll be loyal to thee we shall sing and for thy honor we shall live! COVID-19 WHO???? ",well loyal well loyal thee shall sing thy honor shall live covid,2020-03-11,08:43:30+00:00,https://twitter.com/nikkamanalac/status/1237660406891479040
"Grabe yung Covid-19 hanggang ML meron, ",grabe covid ml meron,2020-03-11,08:16:14+00:00,https://twitter.com/jilariricafort/status/1237653544519393280
Marikina Rep. Bayani Fernando recommends the quarantine of animals to control the spread of COVID-19.,marikina rep bayani fernando recommends quarantine animals control spread covid,2020-03-11,07:48:08+00:00,https://twitter.com/kim_badbadon/status/1237646473229037568
HAHAHHA ARAT COVID LANG YAN GALA TAYO,hahahha arat covid yan gala,2020-03-11,06:36:31+00:00,https://twitter.com/NutEllaaaa_18/status/1237628453144281090
"Ngayong dumadami na ang Corona Virus (COVID-19) cases sa Pilipinas, kailangan nating palaging maging healthy at malakas ang pangangatawan. Apart sa paghuhugas ng kamay/paggamit ng isopropyl alcohol (70% solution)… https://www.instagram.com/p/B9lNxjRJnaz/?igshid=pk2atq6z18kn",ngayong dumadami corona virus covid cases pilipinas nating palaging healthy malakas pangangatawan apart paghuhugas kamay paggamit isopropyl alcohol solution,2020-03-11,05:23:37+00:00,https://twitter.com/_riajazmine_/status/1237610104637120513
"Kahit buhus-buhusan ng mga tao katawan nila ng alcohol at Lysol 24/7, wala naman katuturan ang panic buying dahil kawawa ang mga at-risk talaga (specifically, the health workers), lalong kakalat ang coronavirus",buhus buhusan tao katawan alcohol lysol katuturan panic buying kawawa risk specifically health workers lalong kakalat coronavirus,2020-03-11,04:34:31+00:00,https://twitter.com/itsenzobishes/status/1237597747911356417
NCOV LANG YAN MAGLALARO PARIN AKO! ,ncov yan maglalaro parin,2020-03-11,04:31:28+00:00,https://twitter.com/keymaneluh/status/1237596979842011136
"ampalaya + monggo tngina sarap, mapapalaban talaga sa ncov",ampalaya monggo tngina sarap mapapalaban ncov,2020-03-11,04:05:23+00:00,https://twitter.com/Bryanpaguian0/status/1237590415844368384
Trueelyy sis. Parang may mga ncov na ata sa sobrang lilikot,trueelyy sis parang ncov ata sobrang lilikot,2020-03-11,03:56:07+00:00,https://twitter.com/jbaylon28/status/1237588083739996170
"I stopped touching my face eversince I learned how to use makeup and that was 20 years ago. So, no, I don’t think I will get infected with COVID-19.",stopped touching eversince learned use makeup years ago dont think get infected covid,2020-03-11,03:54:16+00:00,https://twitter.com/catroach/status/1237587620374253569
I wonder if the UK health minister will count as a super spreader of covid-19. You couldn’t write this shit.,wonder uk health minister count super spreader covid couldnt write shit,2020-03-11,00:52:51+00:00,https://twitter.com/cYnborg/status/1237541966016966657
Ayon sa ilang eksperto ang covid19 ay pinagsamang bagsik ng coronavirus at aids. ,ayon ilang eksperto covid19 pinagsamang bagsik coronavirus aids,2020-03-10,23:14:15+00:00,https://twitter.com/junepineda8/status/1237517153269469184
kanina kakaen kme sa mang inasal ni bryan tapos magkakamay sha ako mag spoon & fork tas hinugasan ko yung dalawa tapos sbe nya mamaya may ncov gumamit nyan sbe ko lagyan ko ng alcohol whahahahahahhahhhaaha,kanina kakaen kme mang inasal bryan tapos magkakamay sha spoon fork hinugasan tapos sbe nya mamaya ncov gumamit nyan sbe lagyan alcohol whahahahahahhahhhaaha,2020-03-10,16:57:07+00:00,https://twitter.com/camsfeyey/status/1237422241563860993
Magiging okay ang lahat yang NCov na yannn mawawala dinn yan...,magiging okay yang ncov yannn mawawala dinn yan,2020-03-10,16:04:54+00:00,https://twitter.com/kimsicogsi/status/1237409102306762753
HAHAHAHAHA COVID KA LANG WALWALERA SILA ,covid walwalera,2020-03-10,15:12:54+00:00,https://twitter.com/_notsolovely/status/1237396017500147713
COVID - 19 Christ Over Virus Infected Disease ,covid christ virus infected disease,2020-03-10,15:09:06+00:00,https://twitter.com/pauldinganda/status/1237395059605045248
singkit lang pero walang ncov ,singkit ncov,2020-03-10,13:44:05+00:00,https://twitter.com/pokugumaru/status/1237373665496330241
"Everytime paguusapan sa bahay ang COVID, laging may ""Kaya ikaw Lyka, magvitamins ka, wag magpuyat, kumain ng gulay at prutas atbp"" hahahahahaha",everytime paguusapan bahay covid laging lyka magvitamins magpuyat kumain gulay prutas atbp,2020-03-10,13:35:24+00:00,https://twitter.com/MissTulalian/status/1237371476958777355
Ge palakasan na lang resistensya ncov hayup ka,palakasan resistensya ncov hayup,2020-03-10,12:28:34+00:00,https://twitter.com/kellietwashun/status/1237354659682996224
HINDI BA NAMAMATAY ANG NCOV SA INET NG BANSA,namamatay ncov inet bansa,2020-03-10,11:53:59+00:00,https://twitter.com/Jmramoss_/status/1237345957668257792
pano kaya kung yung COVID-19 vaccine ang magfail tapos magstart yung zombie apocalypse omgggggg dejoke lang,covid vaccine magfail tapos magstart zombie apocalypse omgggggg dejoke,2020-03-10,11:42:32+00:00,https://twitter.com/Nichiirawberry/status/1237343076059721728
Sabi ng wifey ko wala na daw alcohol sa bahay for sanitization purposes amidst the present situation - COVID-19. Pero meron akong stock Martell Cordon Bleu. ,wifey daw alcohol bahay sanitization purposes amidst present situation covid meron akong stock martell cordon bleu,2020-03-10,11:11:50+00:00,https://twitter.com/jn_limuaco/status/1237335351171022848
And there are rumors that this covid-19 is not actually came from an animal but it was made by chinese for biological warfare. I dont know how true is this but it is a serious issue now that it affects the whole world.,rumors covid actually came animal made chinese biological warfare dont know true serious issue affects whole world,2020-03-10,10:23:18+00:00,https://twitter.com/kit_ballesteros/status/1237323136707657728
"These two DDS looney informed the public through their program ""punto por punto"" - that the Filipinos don’t have to panic. They compared d COVID-19 with tuberculosis as the latter is highly contagious w/a high mortality death rate. The 2 DDS belong to the blind loyalty society. ",two dds looney informed public program punto punto filipinos dont panic compared covid tuberculosis latter highly contagious high mortality death rate dds belong blind loyalty society,2020-03-10,09:58:08+00:00,https://twitter.com/jn_limuaco/status/1237316800645222400
ANTIBODIES ACTIVATE Two of the 10 ways our resident nutritionist and columnist at @mblifestyle @cheshireque recommends to boost the immune system in this time of the COVID-19 crisis are to 1.) eat at least two… https://www.instagram.com/p/B9jHIKCn7ej/?igshid=10ycj3ajaegpv,antibodies activate two ways resident nutritionist columnist recommends boost immune system time covid crisis eat least two,2020-03-10,09:47:23+00:00,https://twitter.com/aapatawaran/status/1237314096220884992
Been taking vitamins simula nung nag karon nung first case ng covid. I always carry my little alcohol and may mask din ako kasi may ubo din ako.,taking vitamins simula nag karon first case covid always carry little alcohol mask kasi ubo,2020-03-10,09:32:16+00:00,https://twitter.com/ianxvllsnt/status/1237310291760664578
Sorry kayo yung head namin nag-aaya mag-vodka to fight COVID-19. SANA ALL BA? HAHAHAHAHAHAHAHA,sorry head nag aaya vodka fight covid,2020-03-10,09:28:35+00:00,https://twitter.com/TheRJReyes_/status/1237309364383272963
"Kapag naka-motor ka tapos may checkpoint, ubohan mo ’yung lisensya mo tapos sabihin mo may nCoV ka. Exempted ka na ",naka motor tapos checkpoint ubohan mo lisensya mo tapos mo ncov exempted,2020-03-10,08:37:15+00:00,https://twitter.com/paullaxamana_/status/1237296447092953089
Magkakaroon ng gamot sa COVID pero sa bobong katulad mo wala na. ,magkakaroon gamot covid bobong mo,2020-03-10,08:19:49+00:00,https://twitter.com/joestephh/status/1237292059662270465
"Feeling ko hindi naman ako kakapitan ng NCov na yan, kasi wala naman nagstay saken, lahat bumitaw.... ",feeling kakapitan ncov yan kasi nagstay saken bumitaw,2020-03-10,08:01:13+00:00,https://twitter.com/B_o_j_o_y/status/1237287378051420162
GAGO SABI KO KAY MAMA MAG-ALCOHOL SIYA LAGI KASI 35 CASES NA ANG COVID-19 SA PH TAS SINAGOT BA NAMAN SA’KIN GIN POMELO LANG ANG SAGOT DO’N HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA,kay mama alcohol kasi cases covid ph sinagot sakin gin pomelo sagot hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha,2020-03-10,07:21:36+00:00,https://twitter.com/_caspecoleen/status/1237277408819990529
"Kung ako lang ha, wag na tayo masyado mag cause ng panic. Alam naman natin na meron Covid All we need is to take proper precautions. Wash hands often and drink Vitamin C.",cause panic alam natin meron covid need proper precautions wash hands often drink vitamin,2020-03-10,07:16:42+00:00,https://twitter.com/k01k1ngd0m/status/1237276175275151360
"During month of January and February. Pinoys be like: ""Naku may cases na tau ng COVID-19 kino-cover up lag yan ng DOH"" Month of March and counting: DOH Update ""35 confirmed COVID-19 in the Philippines"". Pinoys be like, *speechless*, *shocked*, *scared*, *panic*",month january february pinoys like naku cases tau covid kino cover lag yan doh month march counting doh update confirmed covid philippines pinoys like speechless shocked scared panic,2020-03-10,07:16:04+00:00,https://twitter.com/allanalde_/status/1237276017917440000
"Not all NCOV are scary and deadly some are cute and huggable. Meet Mirriam’s newest pup his name is Encove #puppie #puppielove #puppyoftheday @Brgy. Santolan, Pasig City https://www.instagram.com/p/B9i1fXlnbwiZHKVUsvRgaFzlK_1airPO-eUPkw0/?igshid=1osdl8f44u1wy",ncov scary deadly cute huggable meet mirriams newest pup encove santolan pasig city,2020-03-10,07:12:55+00:00,https://twitter.com/msuniversemimi/status/1237275223084466176
Remember these rules - #Precaution and #Prevention are the best weapons to fight against the Coronavirus. - Prepare your PPE - N95 / Surgical Mask - Wash your hands with soap and water - Keep your immune system up to date - with the right supplements,remember rules best weapons fight coronavirus prepare ppe n95 surgical mask wash hands soap water keep immune system date right supplements,2020-03-10,07:02:56+00:00,https://twitter.com/sidluna_/status/1237272711329509376
"Precaution and Preventive Health VS. Covid-19 With the #coronavirus outbreak across the world, whilst we are busy equipping ourselves with physical barrier PPE - masks and hand sanitizer etc, don’t forget to boost your last line of defence - your #ImmuneSystem.",precaution preventive health vs covid outbreak across world whilst busy equipping physical barrier ppe masks hand sanitizer etc dont forget boost last line defence,2020-03-10,07:02:55+00:00,https://twitter.com/sidluna_/status/1237272707512717312
SHET NASA IMUS NA! KONTING KEMBOT BACOOR NA. SO I GUESS COVID-19 TALAGA ANG PAPATAY SA AKIN. OH WELL. ,shet nasa imus konting kembot bacoor guess covid papatay well,2020-03-10,06:55:39+00:00,https://twitter.com/mahnaipo/status/1237270880205434881
And your point is??? At least manageable siya. E ang coronavirus?,point least manageable coronavirus,2020-03-10,06:51:35+00:00,https://twitter.com/hoeofknl/status/1237269856069640192
"Grabe na yung Ncov kakaloka, ugaliin ang proper hand washing tas mag VitC lagi. Wag din daw mag panic kasi balita ko immune daq sa virus yung mga pretty CHAROT",grabe ncov kakaloka ugaliin proper hand washing vitc daw panic kasi balita immune daq virus pretty charot,2020-03-10,06:42:43+00:00,https://twitter.com/pinoytwinken/status/1237267625073242114
Napaka-init today! I hope this weather helps reduce the spread of covid-19. ,init today hope weather helps reduce spread covid,2020-03-10,06:41:14+00:00,https://twitter.com/jekventures/status/1237267249120993281
may covid 19 din ata tong computer namin e grr,covid ata computer grr,2020-03-10,06:17:45+00:00,https://twitter.com/dlwlrma00000/status/1237261340562997248
Isang magandang hapon at nakakabahala ng dahil sa COVID 19 Lage po tayong mag iingat KaPamilya :)Panatilihin ang maging malinis. KIANO PerfectMarch @_kiatakahashi @iamginoroqueiv,magandang hapon nakakabahala covid lage tayong iingat kapamilya panatilihin malinis kiano perfectmarch,2020-03-10,06:08:24+00:00,https://twitter.com/ArleneMadrid2/status/1237258989705953280
NCOV ka lang gala akong tao!!! ,ncov gala akong tao,2020-03-10,06:02:22+00:00,https://twitter.com/itsmetellyyy/status/1237257471044935687
it’s so scary ncov is everywhere. take care always guys and maligo kayong lahat!!,scary ncov everywhere always guys maligo kayong,2020-03-10,05:49:36+00:00,https://twitter.com/pelayochlo/status/1237254257201557504
"Kung kailan kumalat ang local cases ng COVID-19 sa Pinas saka naitala ang pinakamainit na temperatura sa bansa ngayong 2020. Totoo man o hindi na namamatay sa mataas na temperatura ang virus, malinaw na pag-iingat ng Dios ’to sa atin. Instead of ranting, be grateful. Roma 8:28",kailan kumalat local cases covid pinas saka naitala pinakamainit temperatura bansa ngayong totoo namamatay mataas temperatura virus malinaw iingat dios instead ranting grateful roma,2020-03-10,05:22:53+00:00,https://twitter.com/amileskidrauhl/status/1237247531668529152
Concentrated sa Pasig area yung mga nagpa-positive sa COVID-19. Ingat ingat! ,concentrated pasig area nagpa positive covid,2020-03-10,05:11:42+00:00,https://twitter.com/domdomlaurente/status/1237244719362494468
"Japan has more than 500 confirmed cases of COVID-19 yet they are just chill AF. Why? Because they have 1 of the best healthcare in the world and they have proper hygiene. Don’t scare yourselves, ppl. The least you can do is to stay clean as much as possible.",japan confirmed cases covid yet chill best healthcare world proper hygiene dont scare ppl least stay clean much possible,2020-03-10,05:11:16+00:00,https://twitter.com/_vinbermudez/status/1237244611610832897
