tweet,from_GOT3,link,author_id,created_at,geo_name,geo_id,retweeters,public_metrics
Kaya alam nyo na guys. JAKOL is life #Covid_19 #nCoV2019 https://t.co/oJ5daXzqIw,Kaya alam nyo na guys. JAKOL is life #Covid_19 #nCoV2019,https://twitter.com/niccolocosme/status/1238732546055139329,[26978736],2020-03-14T07:43:48.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[630902579 805268139722174464 337632103],"{'retweet_count': 3, 'reply_count': 0, 'like_count': 13, 'quote_count': 1}"
"Just a thought no:

Kapag ung COVID-19 nawala bc of the heat (hindi nag tathrive sa init ang virus) i know iinit ng malala and hopefully mawawala na ang virus.

Anong gagawin nung mga nag panic buying sa sobrang alcohol? Imbis na normal lang ang demand ng alcohol 🤦🏻‍♂️",Just a thought no: Kapag ung COVID-19 nawala bc of the heat (hindi nag tathrive sa init ang virus) i know iinit ng malala and hopefully mawawala na ang virus. Anong gagawin nung mga nag panic buying sa sobrang alcohol? Imbis na normal lang ang demand ng alcohol ,https://twitter.com/ohobreediazxx/status/1238712046557913088,[845473377175293952],2020-03-14T06:22:20.000Z,"Bacoor, Rehiyon ng CALABARZON",00913613698f59d9,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Other countries with COVID-19: stay at home, wash your hands, eat well, take your vitamins, please dont panic

The philippines with COVID-19: BREAK OUT THE POLICE AND MILITARY BOIS, ITS TIME TO WRANGLE OURSELVES A VIRUS","Other countries with COVID-19: stay at home, wash your hands, eat well, take your vitamins, please dont panic The philippines with COVID-19: BREAK OUT THE POLICE AND MILITARY BOIS, ITS TIME TO WRANGLE OURSELVES A VIRUS",https://twitter.com/mookietamara/status/1238699752578928640,[1394596328],2020-03-14T05:33:29.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[821153538 385770999 1191694693429415937 966508660376485888 3064670632 868820315681439744 1082587158064422912 219887089 10495532 415464022 2370855655 779254552411246592 1049125582422888449 143377346 931086623911034881 538845345 297913410 1132920540954386432 838403636015185920 857575701930688512 4263900979 12787872 3293572422],"{'retweet_count': 27, 'reply_count': 8, 'like_count': 102, 'quote_count': 1}"
"Pag 8 PM kasi lumalabas na yung COVID-19. Pucha 'tong gobyernong 'to, mga oportunista! https://t.co/OXQ0uK3mOp","Pag 8 PM kasi lumalabas na yung COVID-19. Pucha ’tong gobyernong ’to, mga oportunista! ",https://twitter.com/daniellenacpil/status/1238682458511388672,[30801890],2020-03-14T04:24:46.000Z,"Lungsod ng Mandaluyong, Pambansang Punong Rehiyon",005de1fe214f002d,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
"What if yung mga taong nag papanic buying ng alcohol gets COVID 19 while buying them? 🤔

Beats the purpose don’t you think?",What if yung mga taong nag papanic buying ng alcohol gets COVID 19 while buying them? Beats the purpose don’t you think?,https://twitter.com/future_doktora/status/1238673726578679808,[853088166382755841],2020-03-14T03:50:04.000Z,"Lungsod ng San Juan, Pambansang Punong Rehiyon",01d75a8659539051,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}"
"Italians 🇮🇹 ... ease your pain... release your stress... and enjoy!

Just always wash your hands after... because of the #CoronaVirus of course, but hey, even the jizz stain on your hands ain't it cool!

🤣🤣🤣 https://t.co/HF2ESixJns","Italians ... ease your pain... release your stress... and enjoy! Just always wash your hands after... because of the #CoronaVirus of course, but hey, even the jizz stain on your hands ain’t it cool! ",https://twitter.com/dariophoto69/status/1238660247360655360,[412556755],2020-03-14T02:56:30.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
Done claiming 121k worth of products for our team on this gloomy Saturday morning in Makati. More people are choosing to boost their immune system rather than panic cos we can fight this covid 💪. Stay safe everyone  ❤️ https://t.co/HS5DMij44Z,Done claiming 121k worth of products for our team on this gloomy Saturday morning in Makati. More people are choosing to boost their immune system rather than panic cos we can fight this covid . Stay safe everyone – at The Enterprise Center,https://twitter.com/KaZypert/status/1238658090578235393,[1283558268],2020-03-14T02:47:56.000Z,The Enterprise Center,0fc2959e39142000,[897329747025313792],"{'retweet_count': 1, 'reply_count': 0, 'like_count': 16, 'quote_count': 1}"
@kelanocyte Duterte and Covid: https://t.co/zWA1RzJNHV,Duterte and Covid: ,https://twitter.com/sayperjude/status/1238657989747195904,[2823255722],2020-03-14T02:47:32.000Z,"Lungsod ng Mandaluyong, Pambansang Punong Rehiyon",005de1fe214f002d,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
Wala ka ngang covid-19 pero magkakaron ka ng chronic kidney disease. Ano ba yan. 😱 https://t.co/IeMBu5HJiz,Wala ka ngang covid-19 pero magkakaron ka ng chronic kidney disease. Ano ba yan. ,https://twitter.com/funorserious/status/1238638921640116224,[923049086013423616],2020-03-14T01:31:46.000Z,"Lungsod ng Muntinlupa, Pambansang Punong Rehiyon",00c699d656122ebe,[],"{'retweet_count': 0, 'reply_count': 3, 'like_count': 43, 'quote_count': 1}"
Mind stopping the passive aggresive coverup issue you have @YouTube @ytcreators @TeamYouTube? I know it's a security issue. My cousin works around cybersecurity. It's to prevent widespread panic like the covid virus. It ain't helping that the response to a famous influencer has +,Mind stopping the passive aggresive coverup issue you have @YouTube @ytcreators @TeamYouTube? I know it’s a security issue. My cousin works around cybersecurity. It’s to prevent widespread panic like the covid virus. It ain’t helping that the response to a famous influencer has +,https://twitter.com/twindled_/status/1238510679440519168,[3253966610],2020-03-13T17:02:11.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
LAGANAP NA ANG COVID SA PILIPINAS. PINAGBABAWAL NA ANG HOLDING HANDS AT HALIKAN AT KUNG PWEDE MAGHIWALAY NADIN KAYO.,LAGANAP NA ANG COVID SA PILIPINAS. PINAGBABAWAL NA ANG HOLDING HANDS AT HALIKAN AT KUNG PWEDE MAGHIWALAY NADIN KAYO.,https://twitter.com/pattyyummy/status/1238479536473272326,[595173694],2020-03-13T14:58:25.000Z,"Lungsod ng Parañaque, Pambansang Punong Rehiyon",004f3727016f9b5c,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
"Yari ako Kay CoVid-19 .., Mahina Immune system ko Hays 😂","Yari ako Kay CoVid-19 .., Mahina Immune system ko Hays ",https://twitter.com/UN_Golightly/status/1238479307325837313,[1075236424910200835],2020-03-13T14:57:31.000Z,"Cainta, Rehiyon ng CALABARZON",002c292a55e071e0,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
Hindi biro yung COVID-19. Nakakatakot! Kasi dapat malakas resistensya mo para malabanan mo yung virus. Paano na lang kaming marurupok?😭😳,Hindi biro yung COVID-19. Nakakatakot! Kasi dapat malakas resistensya mo para malabanan mo yung virus. Paano na lang kaming marurupok? ,https://twitter.com/Shulaleeey/status/1238441594698657793,[1159146095705874432],2020-03-13T12:27:39.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Yung dahil alcohol ang pangontra Sa COVID 19 ginawa Na nilang mag inom araw araw! Ang hirap makisama.

Morissette NewYouTubeVlog @its_morissette 

Asias Phoenix",Yung dahil alcohol ang pangontra Sa COVID 19 ginawa Na nilang mag inom araw araw! Ang hirap makisama. Morissette NewYouTubeVlog @its_morissette Asias Phoenix,https://twitter.com/markmasalunga/status/1238440235509248000,[378930497],2020-03-13T12:22:15.000Z,"Lungsod ng Parañaque, Pambansang Punong Rehiyon",004f3727016f9b5c,[2359261118],"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}"
"People need to see this. 
From Abdu Sharkaway, an Ontario Disease Specialist. 
#Covid_19 https://t.co/CnkQDm8A0c","People need to see this. From Abdu Sharkaway, an Ontario Disease Specialist. #Covid_19",https://twitter.com/BersabeCede/status/1238429718107402240,[1158871581600276480],2020-03-13T11:40:28.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Experts say we can cantain COVID-19 and people do survive it. But did we listen? Noooooo! We still engaged in unreasonable behavior such as hoarding and panic-buying.

The poor lady got affected by it. We gave in to the global panic storm, and it got to her.

We did this to her. https://t.co/OYWLEleyrz","Experts say we can cantain COVID-19 and people do survive it. But did we listen? Noooooo! We still engaged in unreasonable behavior such as hoarding and panic-buying. The poor lady got affected by it. We gave in to the global panic storm, and it got to her. We did this to her. ",https://twitter.com/atty_lp/status/1238403940594487298,[4116963446],2020-03-13T09:58:02.000Z,"Lungsod ng San Juan, Pambansang Punong Rehiyon",01d75a8659539051,[732468139963768832],"{'retweet_count': 2, 'reply_count': 2, 'like_count': 15, 'quote_count': 0}"
"Quezon City is now in state of calamity amid Covid-19
Them: Panic Buying
Me:
#lockdown #Covid_19 https://t.co/lXpPiTMg5w",Quezon City is now in state of calamity amid Covid-19 Them: Panic Buying Me: #lockdown #Covid_19,https://twitter.com/GaileeBunnyBeam/status/1238403661681684480,[813921822827692036],2020-03-13T09:56:56.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 1, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}"
"Ubos ang mga Alcohol dito sa Grocery pero ang estante ng mga toothpaste at toothbrush halos di nagalaw :(

 #Covid_19",Ubos ang mga Alcohol dito sa Grocery pero ang estante ng mga toothpaste at toothbrush halos di nagalaw :( #Covid_19,https://twitter.com/daveelyrojas/status/1238368549560672256,[715322209],2020-03-13T07:37:24.000Z,"Lungsod ng Valenzuela, Pambansang Punong Rehiyon",00c1d2fc11f29f68,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 1}"
"𝙏𝙖𝙠𝙚 𝙚𝙭𝙩𝙧𝙖 𝙘𝙖𝙧𝙚, 𝙚𝙫𝙚𝙧𝙮𝙤𝙣𝙚 🗣⠀
⠀
• Bulk up on vitamins &amp; fruits⠀
• Wash your hands / sanitize⠀
• Stay indoors if possible / wear your mask⠀
• Share correct info on COVID-19 from⠀
reputable sources⠀
⠀
With… https://t.co/iFNiL0mL4G","𝙏𝙖𝙠𝙚 𝙚𝙭𝙩𝙧𝙖 𝙘𝙖𝙧𝙚, 𝙚𝙫𝙚𝙧𝙮𝙤𝙣𝙚 ⠀ ⠀ • Bulk up on vitamins &amp; fruits⠀ • Wash your hands / sanitize⠀ • Stay indoors if possible / wear your mask⠀ • Share correct info on COVID-19 from⠀ reputable sources⠀ ⠀ With… https://www.instagram.com/p/B9qjlTzJSnK/?igshid=cm46ryvwy7ts",https://twitter.com/bangpineda/status/1238361748136058881,[77904658],2020-03-13T07:10:23.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[],"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}"
"Yung mga bansa na ginamit ang social distancing, gaya ng South Korea at Singapore, napabagal ang pagkalat ng covid-19 virus.  Ito ang dapat natin gawin kesa magpanic. Kaya layuan nyo na ang mga taong hindi naman kayo importante sa buhay nila 😞😞😞","Yung mga bansa na ginamit ang social distancing, gaya ng South Korea at Singapore, napabagal ang pagkalat ng covid-19 virus. Ito ang dapat natin gawin kesa magpanic. Kaya layuan nyo na ang mga taong hindi naman kayo importante sa buhay nila ",https://twitter.com/itsvenus4u/status/1238361047154561024,[85242444],2020-03-13T07:07:35.000Z,"Lungsod ng Las Piñas, Pambansang Punong Rehiyon",01cf094a554e5069,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
"Re-tweeting this post because it is very timely lol. Ashfall ✔️ Earthquakes ✔️ Covid 19 ✔️ 

Capitalism will be the death of many Filipinos. https://t.co/2e6nkkaOGl",Re-tweeting this post because it is very timely lol. Ashfall Earthquakes Covid 19 Capitalism will be the death of many Filipinos. ,https://twitter.com/yumulmaryann/status/1238356184588939264,[86645642],2020-03-13T06:48:16.000Z,"Imus, Rehiyon ng CALABARZON",01e7c99428dda2f7,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
"sana yung mga taong dame reklamo sa presscon ni duterte kagahapon, sila nalang mag duty sa hospital, at mag-alaga sa mga ncov positive patients.","sana yung mga taong dame reklamo sa presscon ni duterte kagahapon, sila nalang mag duty sa hospital, at mag-alaga sa mga ncov positive patients.",https://twitter.com/Loicee21/status/1238346904636764160,[481001670],2020-03-13T06:11:24.000Z,"Lungsod ng Marikina, Pambansang Punong Rehiyon",011518fa24638550,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
"If youll ask me hows the situation here in MM. Well, work is life pa din talaga. 😅 covid ka lang, alipin kami ng salapi! Hahaha 🤣","If youll ask me hows the situation here in MM. Well, work is life pa din talaga. covid ka lang, alipin kami ng salapi! Hahaha ",https://twitter.com/mikeesuliva_/status/1238346717755346946,[93839785],2020-03-13T06:10:39.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}"
"Went to the grocery today to buy kitchen towel&amp;yakult. Surprisingly,veggies&amp;fruits ok pa stock,obviously alcohol wala na!may namimilit pa nga beyond 2 buy knina.Mga besh,momshies,KAHIT 1 BOX NG ALCOHOL LAKLAKIN MO,if MABABA RESISTENSYA MO, COVID-19 will welcome u w/open arms! 🙄","Went to the grocery today to buy kitchen towel&yakult. Surprisingly,veggies&fruits ok pa stock,obviously alcohol wala na!may namimilit pa nga beyond 2 buy knina.Mga besh,momshies,KAHIT 1 BOX NG ALCOHOL LAKLAKIN MO,if MABABA RESISTENSYA MO, COVID-19 will welcome u w/open arms! ",https://twitter.com/AnthonyRoeh/status/1238344851088785410,[275428433],2020-03-13T06:03:14.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
"Subscribe to our YouTube Channel
https://t.co/TBj9FNgCy9

Like us on Facebook
https://t.co/klw2sD0rcR

Admin Jao
#ncov #ncov2019  #covid19 #lockdown  #corona… https://t.co/VMKwPXnSmm",Subscribe to our YouTube Channel https://www.youtube.com/channel/UCN67HI8vGRVCY-Jkgqz8kZQ Like us on Facebook https://www.facebook.com/BuhayCallCenterAgent Admin Jao #ncov #ncov2019 #covid19 #lockdown #corona… https://www.instagram.com/p/B9qYBSanN3m/?igshid=10n81fix9d779,https://twitter.com/leonahmagalona/status/1238336320822534144,[499519006],2020-03-13T05:29:20.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Sometimes you would think that, after weeks of hardwork, we deserve to travel or buy some new clothes or eat at a fancy restaurant but ending up “nah”.You have to keep safe, be distant and boost own immune system

These are far more important amidst Covid-19 crisis.Keep safe yall","Sometimes you would think that, after weeks of hardwork, we deserve to travel or buy some new clothes or eat at a fancy restaurant but ending up “nah”.You have to keep safe, be distant and boost own immune system These are far more important amidst Covid-19 crisis.Keep safe yall",https://twitter.com/aldrinosandres/status/1238330357243494402,[127340932],2020-03-13T05:05:38.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
"May napansin lang ako simula nung pumutok yung issue ng covid 19, wala ng asyadong langgam na pula. Seryoso talaga!","May napansin lang ako simula nung pumutok yung issue ng covid 19, wala ng asyadong langgam na pula. Seryoso talaga!",https://twitter.com/jmnfrncsco/status/1238326626586226688,[900324802283528192],2020-03-13T04:50:49.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Overheard sa Carinderia:

Ateng tindera: "" Pag may Alcohol ka sa katawan, di ka tatamaan ng nCoV.""

Si kuyang customer: ""Oo, alcohol yung tatama sayo. Haha""","Overheard sa Carinderia: Ateng tindera: "" Pag may Alcohol ka sa katawan, di ka tatamaan ng nCoV."" Si kuyang customer: ""Oo, alcohol yung tatama sayo. Haha""",https://twitter.com/roelticampo/status/1238324525269307393,[520128427],2020-03-13T04:42:28.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[2253887370],"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}"
"PAKYU ka COVID-19

Please wear mask
Always spray alcohol
Kill virus
You need to be careful
Utilize alcohol @ Antipolo, Rizal https://t.co/ersKlx2rPT","PAKYU ka COVID-19 Please wear mask Always spray alcohol Kill virus You need to be careful Utilize alcohol @Antipolo, Rizal https://www.instagram.com/p/B9qQdZNjuwC/?igshid=ew4ufxu8xw6o",https://twitter.com/crisdumapias06/status/1238319692294610945,[2320188997],2020-03-13T04:23:16.000Z,"Lungsod ng Antipolo, Rehiyon ng CALABARZON",00bcaba837867882,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
Mawala sana bigala yung covid-19 para yang mga hoarders na yan di alam kung ano gagawin sa mga alcohol nila. Inumin nyo yan!!!,Mawala sana bigala yung covid-19 para yang mga hoarders na yan di alam kung ano gagawin sa mga alcohol nila. Inumin nyo yan!!!,https://twitter.com/KeileeNacu/status/1238307852638253056,[1189947025871257607],2020-03-13T03:36:13.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Vitamin C at alcohol, hindi bala! 
Massive NCoV testing, hindi giyera!","Vitamin C at alcohol, hindi bala! Massive NCoV testing, hindi giyera!",https://twitter.com/Badteacher___/status/1238299688366788609,[78831744],2020-03-13T03:03:46.000Z,"Marilao, Rehiyon ng Gitnang Luzon",00b952d0145272ef,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
@ItsamielLim Nag aalala lang ako pre kasi may covid 19 gusto ko lang naman mag lagay tayo ng alcohol sa loob ng katawan natin 😂,Nag aalala lang ako pre kasi may covid 19 gusto ko lang naman mag lagay tayo ng alcohol sa loob ng katawan natin ,https://twitter.com/juliusdave213/status/1238292799084101632,[1183941528126799872],2020-03-13T02:36:24.000Z,"Lungsod ng Las Piñas, Pambansang Punong Rehiyon",01cf094a554e5069,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}"
Anong covid 19 covid 19 tara inom para malagay natin yung alcohol sa loob natin haha,Anong covid 19 covid 19 tara inom para malagay natin yung alcohol sa loob natin haha,https://twitter.com/juliusdave213/status/1238286545209065472,[1183941528126799872],2020-03-13T02:11:33.000Z,"Lungsod ng Las Piñas, Pambansang Punong Rehiyon",01cf094a554e5069,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
"JAKOL to fight NCOV 😂

J - just stay home when you're sick. Self quarantine! 
A - always drink your vitamins
K - keep hydrated
O - observe proper hygiene by washing your hands and taking a bath daily
L - limit risk of exposure by social distancing

#CoronaAlert #nCoV #COVID19",JAKOL to fight NCOV J - just stay home when you’re sick. Self quarantine! A - always drink your vitamins K - keep hydrated O - observe proper hygiene by washing your hands and taking a bath daily L - limit risk of exposure by social distancing #CoronaAlert #nCoV #COVID19,https://twitter.com/wilsontdejesus/status/1238268103747727360,[1202976169],2020-03-13T00:58:16.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[319511156 1235107494260768768],"{'retweet_count': 3, 'reply_count': 1, 'like_count': 4, 'quote_count': 1}"
"I pray and I believe that COVID-19 will end  before Holy Week happens.
In Jesus Name We Pray, AMEN! 🙏🏻😇✨
#lockdown #coronavirus","I pray and I believe that COVID-19 will end before Holy Week happens. In Jesus Name We Pray, AMEN! #lockdown #coronavirus",https://twitter.com/_markiiooo_/status/1238209401158168576,[520230272],2020-03-12T21:05:00.000Z,"Lungsod ng Marikina, Pambansang Punong Rehiyon",011518fa24638550,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
"Tulog naman na yung mga bata di ba? 

I honestly want to cuddle tonight:
➡️ Him in white undies
➡️ Hairy Legs
➡️ Love Handles and Belly
➡️ Happy Trail
➡️ Moderate to Hairy Armpit

Just pure cuddle lang

But safety precautions tayo due to CoVid-19 and wala rin naman tayong jowa.",Tulog naman na yung mga bata di ba? I honestly want to cuddle tonight: Him in white undies Hairy Legs Love Handles and Belly Happy Trail Moderate to Hairy Armpit Just pure cuddle lang But safety precautions tayo due to CoVid-19 and wala rin naman tayong jowa.,https://twitter.com/lostorbit0705/status/1238185567717715968,[4896217440],2020-03-12T19:30:18.000Z,"Lungsod ng Pasig, Pambansang Punong Rehiyon",011a05612b6a331c,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 17, 'quote_count': 0}"
Di ata ako mamamatay sa covid sa trabaho pwede pa,Di ata ako mamamatay sa covid sa trabaho pwede pa,https://twitter.com/mawitesyeng/status/1238135413211934721,[958967109098221568],2020-03-12T16:11:00.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"SHOUT OUT SA ALCOHOL HOARDERSzzz char. Di nyo ikakasalba ang pag ligo ng alcohol. Bakit? Hand washing padin po ang pinaka effective na pagiwas sa #COVID2019 ❗ At tutal inubos nyo na, paano ung iba? Eh hawahan yan. Gluck! 😉 Susundan ka padin ni Mareng Covid kalamo!! https://t.co/2cUJOtqtup","SHOUT OUT SA ALCOHOL HOARDERSzzz char. Di nyo ikakasalba ang pag ligo ng alcohol. Bakit? Hand washing padin po ang pinaka effective na pagiwas sa #COVID2019 At tutal inubos nyo na, paano ung iba? Eh hawahan yan. Gluck! Susundan ka padin ni Mareng Covid kalamo!! ",https://twitter.com/TheHungryRND/status/1238123112517881858,[705037871233667074],2020-03-12T15:22:07.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[3639705200 821979910407208960 3789674300 3314456114 1100929323215740929 3381653541 868109108209168384 3576907332 819501575718596609],"{'retweet_count': 9, 'reply_count': 1, 'like_count': 9, 'quote_count': 0}"
Let's give this Covid a good fight. Stay healthy and strengthen your immune system!,Let’s give this Covid a good fight. Stay healthy and strengthen your immune system!,https://twitter.com/jadedanxious/status/1238117100079599616,[2202635348],2020-03-12T14:58:14.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
"Duterte: *coughs after press con*

Coronavirus: https://t.co/jPuapuSyYl",Duterte: *coughs after press con* Coronavirus: ,https://twitter.com/itsenzobishes/status/1238114276574806018,[3196779757],2020-03-12T14:47:01.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
"Kung totoong sa bat nga galing ang COVID-19, kasalanan ng mga taga Mainland China na kumain ng bat ito!!!","Kung totoong sa bat nga galing ang COVID-19, kasalanan ng mga taga Mainland China na kumain ng bat ito!!!",https://twitter.com/uybenedictec/status/1238104830549225473,[1043414103488786432],2020-03-12T14:09:29.000Z,"Lungsod ng Caloocan, Pambansang Punong Rehiyon",00ed6f0947c230f4,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"""Don't kill yourself 
with worry""
""Make Yourself Healthy, Drink Vitamins""
-President Duterte ♥️

#Covid_19 #COVID19 #COVIDー19 #covidphilippines","""Don’t kill yourself with worry"" ""Make Yourself Healthy, Drink Vitamins"" -President Duterte #Covid_19 #COVID19 #COVIDー19 #covidphilippines",https://twitter.com/Hon_neeyyy/status/1238094989126553601,[3790599973],2020-03-12T13:30:22.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
"“di ako tatablan ng covid,puro alcohol nasa loob ng katawan namin ma chill ka lang” PUNYETA TONG MGA KUYAAAA KOOOO HAHAHAHAHAHAHAHAHA","“di ako tatablan ng covid,puro alcohol nasa loob ng katawan namin ma chill ka lang” PUNYETA TONG MGA KUYAAAA KOOOO HAHAHAHAHAHAHAHAHA",https://twitter.com/peyalejxndro/status/1238093420435877890,[947263964387319814],2020-03-12T13:24:08.000Z,"Lungsod ng Caloocan, Pambansang Punong Rehiyon",00ed6f0947c230f4,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
"Because of today’s COVID 19 bulletin update, “Panic Buying” is real! Pero ako, I will remain poise and calm. Charot! On a serious note, please stay safe and be informed. Take care everyone! ⭐️🙏🏻 #panicbuying #covid19… https://t.co/fQJPXUvggQ","Because of today’s COVID 19 bulletin update, “Panic Buying” is real! Pero ako, I will remain poise and calm. Charot! On a serious note, please stay safe and be informed. Take care everyone! #panicbuying #covid19… https://www.instagram.com/p/B9okBTUnd7T/?igshid=4yshdrijf0fz",https://twitter.com/divastar_klao/status/1238082968054349826,[263695472],2020-03-12T12:42:36.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
"May narinig na naman ako kanina na masyado daw sensationalized ang CoVid19, eh samantalang ang daming Pilipino ang namamatay sa TB. Gh0rl, ang TB, alam ang reasons and curable. Ang nCoV, bagong strain ng virus and ni hindi natin sure kung saan galing. 0kEy ka LaNg??","May narinig na naman ako kanina na masyado daw sensationalized ang CoVid19, eh samantalang ang daming Pilipino ang namamatay sa TB. Gh0rl, ang TB, alam ang reasons and curable. Ang nCoV, bagong strain ng virus and ni hindi natin sure kung saan galing. 0kEy ka LaNg??",https://twitter.com/phoebecruz425/status/1238073118381363201,[2366485496],2020-03-12T12:03:28.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
"Here’s a playlist for you… COVID-19 Quarantine Party by Alistair Ryan
https://t.co/Q3YpabYqQS",Here’s a playlist for you… COVID-19 Quarantine Party by Alistair Ryan ,https://twitter.com/eyrongalang/status/1238057127626719232,[337452649],2020-03-12T10:59:55.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
