tweet,link
Social distancing ang parating pinapaalala sa atin pero bakit nung wala pang COVID-19 eh matagal ka nang iniiwasan ng taong mahal mo?,https://twitter.com/MarkArtugz/status/1239020772410019840
"Napaisip ako bigla, sa dami ng virus na dumaan sa Pilipinas parang wala pang nabalitang pulubi or taong lansangan na infected ng virus samantalang mga mayaman o may normal life na laging nagpapanic sila pa yung affected.. #Covid_19PH",https://twitter.com/shane_angel/status/1239017187676835840
"When you need to be in crowded places, wear eye protection. It will not only lessen the risk of covid-19, it will also make you look cool on a lighter note. WE CAN DO THIS! BOSS Vs. Loko loko mong kaofficemate. Hahhaha. ",https://twitter.com/MsCaMamungay/status/1239015357098024961
"Lest we forget, Duterte took more lives (with Tokhang) in the PH than COVID-19 worldwide. He is the nastier virus. It’s time we flush him out. #OustDuterte",https://twitter.com/armanddc/status/1238985763955470343
Social distancing muna tau.. Stay safe everyone! (Bagong gising lang talaga ako. Mejo nangarag sa mga nabasang updates re COVID-19. Napaisip ng maraming bagay. At unti unti na palang napapanic mode na naman… https://www.instagram.com/p/B9u6o7OJwfb/?igshid=a86oqh50xnrk,https://twitter.com/_riajazmine_/status/1238975481883561985
"Sa mga nag hoard ng alcohol at masks, dont get surprised kung tumaas ang number of ncov infected simply bec you took their chance to protect themselves. #greedymaniac",https://twitter.com/coiyap8/status/1238944871571795969
Puno na nang alcohol katawan ko malamang neto covid free nako.,https://twitter.com/Baluyotkobe/status/1238877310809305088
"Hindi talaga ang CoViD-19 ang palatay sa atin eh, yung kahirapan ng bansa.",https://twitter.com/JeyemTumpang/status/1238865466044502016
"Remember that together we can defeat all possible threats. This is the perfect time to spread positivity, goodvibes and to apply our we win as one mantra as we go against our common enemy! (COVID-19). Let’s be… https://www.instagram.com/p/B9t8ZVelRfo/?igshid=1ro8iv8gxvvrx",https://twitter.com/pemiebagalay03/status/1238838525056909313
DDS Sib: Mamili ka ng madaming luya. Mabisa daw yun panlaban sa coronavirus. Gurl ano ni ya aswang? Luy-ahan ta bayo ta para di mayanggaw? Para di ta mahiwitan? ,https://twitter.com/norbilynnewyork/status/1238838433352536065
A friendly reminder to all fellow Filipinos and friends abroad: Stay Home and Stay Safe. Everything will eventually get better if we all work together and cooperate. ----- #EATSplorations #pizza #covid #stayhome… https://www.instagram.com/p/B9t8HLiBpEi/?igshid=irsh3hkw096,https://twitter.com/eatsplorations/status/1238837900663500802
Ewan ko na lang kung tamaan pa ko ng ncov na yan puro alcohol na iniinom ko HAHAHAHA,https://twitter.com/JustineMonreal5/status/1238821848059498497
Feeling #vogue mukha namang binugvogue hahaha The effect of community quarantine #feelingaesthetic #sabahaylang #CoronaOutbreak #coronavirus ,https://twitter.com/jool_p07/status/1238806103170805760
"Right Camille. Expected iyung negative kahit positive result. Iyun ngang SWS surveys ginagamot, e iyun pang COVID testing! Nagsisipagpasikat lang. Iyun lang ang alam nilang gawin! Governance? It’s a Greek word to this Administration of hunghang people!",https://twitter.com/Clim8ChangeWar/status/1238802913314533376
Y’all try to browse on Linkedin so you may know what’s happening in China. Ncov can be cured! The site is indeed informative.,https://twitter.com/mangeliquez/status/1238800101927084037
Ano ang gagawin ng mga sundalong ito? Babarilin ang covid-19? Akala ko ba sasampalin na lang ni Duterte? ,https://twitter.com/PINOYthruNthru/status/1238795485508276224
Health officials: Social distancing to avoid contracting covid-19. Me: Sure. Been preparing for that my entire life. #COVID19 #introverts,https://twitter.com/PINOYthruNthru/status/1238792755221950464
Alcohol on the go! Pili na hahaha Talinong Pinoy. Edit Pinoy #Covid_19PH – at Burger Matsing Bagong Silang Phase 7B,https://twitter.com/athanboi/status/1238783179130953729
Correct. Actually hindi ako takot mag covid 19 kaso mga kids ko bata so mas mahina immune system nila. As much as stay at home talaga.,https://twitter.com/AhyenDeauna/status/1238770039529943040
"Nakaka panic ang covid,kaya mag ingat po tayo sa mga taong di tayo iningatan. K BYE..",https://twitter.com/christi72110256/status/1238769801998110720
"Anti-Duterte: ""#Covid_19PH is caused by the government and the president should die from the virus"" Me: don’t just wash your hands, wash your mouth too!",https://twitter.com/rollyngstones/status/1238764244146872322
"am deprived again, i need alcohol to drive away coronavirus ",https://twitter.com/tomvlrn/status/1238762814912622594
The death of Ironman went in vain. Thanos still able to snap his fingers causing the NCOV. If only there was an alternate world. ,https://twitter.com/Jeph_Li/status/1238760513053417472
Pag apak ko sa bahay sa Alangan. Papa: Baka may COVID ka na? Mama: Mag alcohol ka muna bago ka mag mano. HUYYYYY GRABE KAYOOOOO. PAMILYA KO BA KAYO HAHAHAHHA SHUTA.,https://twitter.com/JbJoenard/status/1238759526486007808
Selfie muna habang naglilinis ng floorwax at magsuot ng face mask para maiwas ang COVID-19. @Sitio San Roque Brgy. Sangandaan Q.c https://www.instagram.com/p/B9tYDlIBoEm/?igshid=xqjpdbroxp63,https://twitter.com/jaypeeboyadizas/status/1238758614606778369
"Mom :: nagkakaubusan na ng alcohol at Lysol dito sa Bataan, kaya yung GSM Mojito yung ginamit ko panlinis sa lababo at lamesa. Me :: WHAAAAAAAT!!!!!! #COVID_19PH #coronapocalypse",https://twitter.com/tuMIGUELkana/status/1238745627061706754
"14 days ago you called coronavirus a hoax. Well, which is it??",https://twitter.com/wahoo189/status/1238743862878715904
Kaya alam nyo na guys. JAKOL is life #Covid_19 #nCoV2019,https://twitter.com/niccolocosme/status/1238732546055139329
Just a thought no: Kapag ung COVID-19 nawala bc of the heat (hindi nag tathrive sa init ang virus) i know iinit ng malala and hopefully mawawala na ang virus. Anong gagawin nung mga nag panic buying sa sobrang alcohol? Imbis na normal lang ang demand ng alcohol ,https://twitter.com/ohobreediazxx/status/1238712046557913088
"Other countries with COVID-19: stay at home, wash your hands, eat well, take your vitamins, please dont panic The philippines with COVID-19: BREAK OUT THE POLICE AND MILITARY BOIS, ITS TIME TO WRANGLE OURSELVES A VIRUS",https://twitter.com/mookietamara/status/1238699752578928640
"Pag 8 PM kasi lumalabas na yung COVID-19. Pucha ’tong gobyernong ’to, mga oportunista! ",https://twitter.com/daniellenacpil/status/1238682458511388672
What if yung mga taong nag papanic buying ng alcohol gets COVID 19 while buying them? Beats the purpose don’t you think?,https://twitter.com/future_doktora/status/1238673726578679808
"Wala nang Ethyl Alcohol, si Ethyl Booba na lang gamitin natin laban sa COVID-19. charot. kbye ",https://twitter.com/jayarbelofumera/status/1238669522728562688
"Italians ... ease your pain... release your stress... and enjoy! Just always wash your hands after... because of the #CoronaVirus of course, but hey, even the jizz stain on your hands ain’t it cool! ",https://twitter.com/dariophoto69/status/1238660247360655360
Done claiming 121k worth of products for our team on this gloomy Saturday morning in Makati. More people are choosing to boost their immune system rather than panic cos we can fight this covid . Stay safe everyone – at The Enterprise Center,https://twitter.com/KaZypert/status/1238658090578235393
Duterte and Covid: ,https://twitter.com/sayperjude/status/1238657989747195904
Wala ka ngang covid-19 pero magkakaron ka ng chronic kidney disease. Ano ba yan. ,https://twitter.com/funorserious/status/1238638921640116224
Mind stopping the passive aggresive coverup issue you have @YouTube @ytcreators @TeamYouTube? I know it’s a security issue. My cousin works around cybersecurity. It’s to prevent widespread panic like the covid virus. It ain’t helping that the response to a famous influencer has +,https://twitter.com/twindled_/status/1238510679440519168
LAGANAP NA ANG COVID SA PILIPINAS. PINAGBABAWAL NA ANG HOLDING HANDS AT HALIKAN AT KUNG PWEDE MAGHIWALAY NADIN KAYO.,https://twitter.com/pattyyummy/status/1238479536473272326
"Yari ako Kay CoVid-19 .., Mahina Immune system ko Hays ",https://twitter.com/UN_Golightly/status/1238479307325837313
Kain po kayo ng Maraming Bayabas Pati Dahon na po kainin nyo then malunggay Mayaman sa Bitamina yan panlaban sa Sakit #Covid_19,https://twitter.com/MrPepsiLLas/status/1238463987517247488
Mag FINGER para makaiwas sa COVID 19 F- Fight corona virus I- Iboost ang immune system N- Nyaging maligo G- Gago si kikay @crisslejsmn_ E- Engot din sya R- Raulo pa Ligtas ang laging nagfi-FINGER pass this message patayin si crissle,https://twitter.com/_theotherjohara/status/1238444929120002050
Hindi biro yung COVID-19. Nakakatakot! Kasi dapat malakas resistensya mo para malabanan mo yung virus. Paano na lang kaming marurupok? ,https://twitter.com/Shulaleeey/status/1238441594698657793
Yung dahil alcohol ang pangontra Sa COVID 19 ginawa Na nilang mag inom araw araw! Ang hirap makisama. Morissette NewYouTubeVlog @its_morissette Asias Phoenix,https://twitter.com/markmasalunga/status/1238440235509248000
"People need to see this. From Abdu Sharkaway, an Ontario Disease Specialist. #Covid_19",https://twitter.com/BersabeCede/status/1238429718107402240
"Experts say we can cantain COVID-19 and people do survive it. But did we listen? Noooooo! We still engaged in unreasonable behavior such as hoarding and panic-buying. The poor lady got affected by it. We gave in to the global panic storm, and it got to her. We did this to her. ",https://twitter.com/atty_lp/status/1238403940594487298
Quezon City is now in state of calamity amid Covid-19 Them: Panic Buying Me: #lockdown #Covid_19,https://twitter.com/GaileeBunnyBeam/status/1238403661681684480
Ubos ang mga Alcohol dito sa Grocery pero ang estante ng mga toothpaste at toothbrush halos di nagalaw :( #Covid_19,https://twitter.com/daveelyrojas/status/1238368549560672256
Pre may mga pa playlist pa sa spotify “COVID-19 Quarantine Party”,https://twitter.com/geckimbap/status/1238362446500265984
"𝙏𝙖𝙠𝙚 𝙚𝙭𝙩𝙧𝙖 𝙘𝙖𝙧𝙚, 𝙚𝙫𝙚𝙧𝙮𝙤𝙣𝙚 ⠀ ⠀ • Bulk up on vitamins &amp; fruits⠀ • Wash your hands / sanitize⠀ • Stay indoors if possible / wear your mask⠀ • Share correct info on COVID-19 from⠀ reputable sources⠀ ⠀ With… https://www.instagram.com/p/B9qjlTzJSnK/?igshid=cm46ryvwy7ts",https://twitter.com/bangpineda/status/1238361748136058881
"Yung mga bansa na ginamit ang social distancing, gaya ng South Korea at Singapore, napabagal ang pagkalat ng covid-19 virus. Ito ang dapat natin gawin kesa magpanic. Kaya layuan nyo na ang mga taong hindi naman kayo importante sa buhay nila ",https://twitter.com/itsvenus4u/status/1238361047154561024
Mag JAKOL para makaiwas sa COVID 19 J- Just stay at home A- Always sanitize your hands K- Keep your hands clean O- On time maligo L- Lumayo sa matataong lugar Ligtas ang laging nag ja-JAKOL pass this message,https://twitter.com/_celotlanse/status/1238357251393380352
Re-tweeting this post because it is very timely lol. Ashfall Earthquakes Covid 19 Capitalism will be the death of many Filipinos. ,https://twitter.com/yumulmaryann/status/1238356184588939264
"sana yung mga taong dame reklamo sa presscon ni duterte kagahapon, sila nalang mag duty sa hospital, at mag-alaga sa mga ncov positive patients.",https://twitter.com/Loicee21/status/1238346904636764160
"If youll ask me hows the situation here in MM. Well, work is life pa din talaga. covid ka lang, alipin kami ng salapi! Hahaha ",https://twitter.com/mikeesuliva_/status/1238346717755346946
"Went to the grocery today to buy kitchen towel&yakult. Surprisingly,veggies&fruits ok pa stock,obviously alcohol wala na!may namimilit pa nga beyond 2 buy knina.Mga besh,momshies,KAHIT 1 BOX NG ALCOHOL LAKLAKIN MO,if MABABA RESISTENSYA MO, COVID-19 will welcome u w/open arms! ",https://twitter.com/AnthonyRoeh/status/1238344851088785410
Grabe naman! Bago ko makapasok sa bahay pinag spray sprayan ako ng alcohol. Sa heart po yung sakit ko hindi po ncov. ,https://twitter.com/PauchiPola/status/1238336656463163393
Subscribe to our YouTube Channel https://www.youtube.com/channel/UCN67HI8vGRVCY-Jkgqz8kZQ Like us on Facebook https://www.facebook.com/BuhayCallCenterAgent Admin Jao #ncov #ncov2019 #covid19 #lockdown #corona… https://www.instagram.com/p/B9qYBSanN3m/?igshid=10n81fix9d779,https://twitter.com/leonahmagalona/status/1238336320822534144
"Sometimes you would think that, after weeks of hardwork, we deserve to travel or buy some new clothes or eat at a fancy restaurant but ending up “nah”.You have to keep safe, be distant and boost own immune system These are far more important amidst Covid-19 crisis.Keep safe yall",https://twitter.com/aldrinosandres/status/1238330357243494402
ligo lang BEh iWas coVid,https://twitter.com/kylaabobisss/status/1238327870218358785
"May napansin lang ako simula nung pumutok yung issue ng covid 19, wala ng asyadong langgam na pula. Seryoso talaga!",https://twitter.com/jmnfrncsco/status/1238326626586226688
"Overheard sa Carinderia: Ateng tindera: "" Pag may Alcohol ka sa katawan, di ka tatamaan ng nCoV."" Si kuyang customer: ""Oo, alcohol yung tatama sayo. Haha""",https://twitter.com/roelticampo/status/1238324525269307393
"PAKYU ka COVID-19 Please wear mask Always spray alcohol Kill virus You need to be careful Utilize alcohol @Antipolo, Rizal https://www.instagram.com/p/B9qQdZNjuwC/?igshid=ew4ufxu8xw6o",https://twitter.com/crisdumapias06/status/1238319692294610945
Mawala sana bigala yung covid-19 para yang mga hoarders na yan di alam kung ano gagawin sa mga alcohol nila. Inumin nyo yan!!!,https://twitter.com/KeileeNacu/status/1238307852638253056
"Vitamin C at alcohol, hindi bala! Massive NCoV testing, hindi giyera!",https://twitter.com/Badteacher___/status/1238299688366788609
Life starting Monday. Crash Landing in MM be like. #lockdown #MetroManilaLockdown #COVID2019 #coronavirus ,https://twitter.com/wholesome_jb/status/1238296017386098689
Nag aalala lang ako pre kasi may covid 19 gusto ko lang naman mag lagay tayo ng alcohol sa loob ng katawan natin ,https://twitter.com/juliusdave213/status/1238292799084101632
Anong covid 19 covid 19 tara inom para malagay natin yung alcohol sa loob natin haha,https://twitter.com/juliusdave213/status/1238286545209065472
Sinabihan ako ni @StaecyrilMadrid na mag-jakol na lang daw para iwas COVID-19 J- Just stay at home A- Always sanitize your hands K- Keep your hands clean O- On time maligo L- Lumayo sa matataong lugar Ligtas ang laging nag ja-JAKOL,https://twitter.com/reinerghl_/status/1238270053235085313
JAKOL to fight NCOV J - just stay home when you’re sick. Self quarantine! A - always drink your vitamins K - keep hydrated O - observe proper hygiene by washing your hands and taking a bath daily L - limit risk of exposure by social distancing #CoronaAlert #nCoV #COVID19,https://twitter.com/wilsontdejesus/status/1238268103747727360
"Hangga’t di nagpositive sa covid, tuloy lang daw ang buhay. Hahahaha pota pa nyang social distancing na yan. Paano yaaaaan?",https://twitter.com/chiiinnamonroll/status/1238247075109838851
What was the possibility that the #Covid_19 is a bioweapon?,https://twitter.com/mynameisjoemel/status/1238238619111809024
"I pray and I believe that COVID-19 will end before Holy Week happens. In Jesus Name We Pray, AMEN! #lockdown #coronavirus",https://twitter.com/_markiiooo_/status/1238209401158168576
Tulog naman na yung mga bata di ba? I honestly want to cuddle tonight: Him in white undies Hairy Legs Love Handles and Belly Happy Trail Moderate to Hairy Armpit Just pure cuddle lang But safety precautions tayo due to CoVid-19 and wala rin naman tayong jowa.,https://twitter.com/lostorbit0705/status/1238185567717715968
Di ata ako mamamatay sa covid sa trabaho pwede pa,https://twitter.com/mawitesyeng/status/1238135413211934721
Mag JAKOL para makaiwas sa COVID 19 J- Just stay at home A- Always sanitize your hands K- Keep your hands clean O- On time maligo L- Lumayo sa matataong lugar Ligtas ang laging nag ja-JAKOL ,https://twitter.com/Johnsan12964616/status/1238127379605671936
"SHOUT OUT SA ALCOHOL HOARDERSzzz char. Di nyo ikakasalba ang pag ligo ng alcohol. Bakit? Hand washing padin po ang pinaka effective na pagiwas sa #COVID2019 At tutal inubos nyo na, paano ung iba? Eh hawahan yan. Gluck! Susundan ka padin ni Mareng Covid kalamo!! ",https://twitter.com/TheHungryRND/status/1238123112517881858
Let’s give this Covid a good fight. Stay healthy and strengthen your immune system!,https://twitter.com/jadedanxious/status/1238117100079599616
Duterte: *coughs after press con* Coronavirus: ,https://twitter.com/itsenzobishes/status/1238114276574806018
"Kung totoong sa bat nga galing ang COVID-19, kasalanan ng mga taga Mainland China na kumain ng bat ito!!!",https://twitter.com/uybenedictec/status/1238104830549225473
"""Don’t kill yourself with worry"" ""Make Yourself Healthy, Drink Vitamins"" -President Duterte #Covid_19 #COVID19 #COVIDー19 #covidphilippines",https://twitter.com/Hon_neeyyy/status/1238094989126553601
"“di ako tatablan ng covid,puro alcohol nasa loob ng katawan namin ma chill ka lang” PUNYETA TONG MGA KUYAAAA KOOOO HAHAHAHAHAHAHAHAHA",https://twitter.com/peyalejxndro/status/1238093420435877890
paano yung mga walang means to strengthen their immune system???? and covid is a virus — why are you comparing it to rabies?!!!!!,https://twitter.com/iamdulcineaz/status/1238086730797813765
"Because of today’s COVID 19 bulletin update, “Panic Buying” is real! Pero ako, I will remain poise and calm. Charot! On a serious note, please stay safe and be informed. Take care everyone! #panicbuying #covid19… https://www.instagram.com/p/B9okBTUnd7T/?igshid=4yshdrijf0fz",https://twitter.com/divastar_klao/status/1238082968054349826
Nothing to PANIC Nothing to WORRY HE is with us I have survive CANCER THEN We will survive COVID-19 #trustinHIM @Resurrection of Our Lord Parish (ROLP) - Paltok https://www.instagram.com/p/B9og4kwn6KRRrNZkFe6CNCDNWp2kNuzY6I35A00/?igshid=4h40qp83nabv,https://twitter.com/james_rhett/status/1238077370348814337
"May narinig na naman ako kanina na masyado daw sensationalized ang CoVid19, eh samantalang ang daming Pilipino ang namamatay sa TB. Gh0rl, ang TB, alam ang reasons and curable. Ang nCoV, bagong strain ng virus and ni hindi natin sure kung saan galing. 0kEy ka LaNg??",https://twitter.com/phoebecruz425/status/1238073118381363201
Here’s a playlist for you… COVID-19 Quarantine Party by Alistair Ryan ,https://twitter.com/eyrongalang/status/1238057127626719232
Alam ko na kung bakit tayo masyadong nagpaPANIC sa COVID-19. Hehehe Kasi galing siya sa PANIC-ki. Hahahahahahahaha Kidding aside. Let us all move in faith and wisdom because God is in control. Keep safe everyone! #Covid_19,https://twitter.com/Jrey_M/status/1238037115578929153
" FOR SALE!!! ALCOHOL!!! ALCOHOL! Ethyl Alcohol with Moisturizer 95% Solution 1000mL/1Liter per Bottle Medical Grade Alcohol Anti-Virus Corona Virus Fighter “It kills Viruses,Germs,Bacteria” #alcohol #COVID #FDAapproved #lowestprice",https://twitter.com/CGAllinOneShop/status/1238033289853562881
Work load panic > COVID-19 panic. 4 pitch briefings na this week. Anes na guys?!,https://twitter.com/pomacious/status/1238028070251941888
Hambal ni ate yvonne gina dupihan ko nga inom para indi ko mag ka NCOV because may alcohol content man! Hahahhahaha! Pota ginhimo vitamins ang cuervo?,https://twitter.com/ItsMeBessie/status/1237963202085847040
"Me to my best friends: ""We can’t beso, hold hands or hug because of the NCOV. Them: ""Whatever. "" Then gives me a tight hug, beso and holds my hand while walking. ",https://twitter.com/magicalGicques/status/1237941580943654918
I thought you said that coronavirus was a hoax? Glad that you’re coming to your senses somehow ,https://twitter.com/xander0617/status/1237940971045699589
"No!I meant in these confused COVID 19 days that we live, a lot of people might grasp at exotic(an erotic) ""cures"" for the virus. From Vitamin C https://www.livescience.com/coronavirus-vitamin-c-myth.html to ginseng tea to pilates to vegetarian diets, to transcendental meditation and hand jobs(the M word)",https://twitter.com/GlennFr89118937/status/1237940574042206208
May nag joke samin dito na tindera: T1: *umubo* T2: oh may sakit ka? T1: oo eh sakit ng lalamunan ko T2: hala baka may ncov ka!..hahahaha joke! Gago amp lahat kami nag tinginan bigla hahahhaa wag naman po sana kayo mag joke ng ganyan nakakakaba eh hahahahhapotek,https://twitter.com/stevenfrnndz_/status/1237935738047451136
"Fake news may make you perpetually immune to the coronavirus Once it kills you, you will never suffer from it again ",https://twitter.com/atty_lp/status/1237915784187219968
"Don’t panic BUT please wag din naman masyadong over confident konting ingat din. I also urge friends on FB to not downplay the covid-19 epidemic (pandemic na pala) by comparing this to other diseases who have high mortality rates. Dengue, HIV and covid-19 are the same!",https://twitter.com/raindeocampo/status/1237891942827974658
Stop spreading fake news. That is more deadly than the spread of coronavirus.,https://twitter.com/nursehussein/status/1237882414627606530
"“There is nCov cause people are away from God na” Shut tf up Susan, there is ncov because of some shit likes to eat a fucking bat. Now wash your hands like the Philippine government.",https://twitter.com/_meeyel/status/1237877706169016320
Grabe din talaga no? Ayaw nyo pang sabihin kung sino possible na na expose sa covid-19! Ingat sa mga natitirang friends sa madocs huhuhu.,https://twitter.com/vincstr/status/1237819924803809280
Mahabang pahinga COVID-19 ,https://twitter.com/MarkAndrada_/status/1237790148504379393
"Sabi ni jeff canoy sa news, matulog ng sapat at mag ehersisyo... Okay lahat yan di namin magawa... So posible kaming dapuan ng covid... ",https://twitter.com/YAPituts/status/1237774234228641793
"Dito lang sa Pilipinas yung NCOV yung issue but there are a lot of articles written about rich vs poor, smart vs stupid. Let us all focus on the main issue and not create other issues like how rich can hoard and the poor will suffer. ",https://twitter.com/anamrieapl/status/1237770575046529024
Mas madami talaga madadali ng ncov pag ganto. Pano wala ng mabili ang tao sa market para ipagtangol ung sarili nila laban sa virus. Pinakyaw na ng mga gago. Ilang box ng alcohol yan binili mo 4 eh tatlo lang kayo sa inyo. Ano yan pan liligo mo? tapos malalaman ko ibebenta mo,https://twitter.com/_iamjmsalavante/status/1237762617789177858
Kahit wala pang covid-19 dapat lang na may alcohol sa bag at bahay natin dahil alam namang hindi sapat ang paghuhugas ng kamay para masabing malinis. Kaya nga may salitang sanitation eh kasi dun nakapaloob ang alcohol at sanitizer at ginagamit yon pagkatapos maghugas ng kamay.,https://twitter.com/plsdnthurtuself/status/1237749943080714243
Thank you again iv_vitaminbar.ph #DocAnne bigboy_42_lee #vitamindrip ulit para malakas immune at di agad dapuan ng lintek na #covid_19 na yan bunos pa fresh at recover na ulit sa pagod #zinc#magnesium… https://www.instagram.com/p/B9mMsuAhjbA/?igshid=1e12alw35x1q1,https://twitter.com/imjaysongainza/status/1237748474315243520
"I am seriously bothered by this COVID-19 outbreak in the PH bcoz I [think] I have a weak immune system. Been drowning myself w/ water, berocca, vegetables &amp; fruits and I am religiously ff the handwashing/rubbing &amp; constantly disinfecting my place. But will it be enough?!",https://twitter.com/mauheartskobe/status/1237744786108329984
"The CDC and physicians have put out there don’t touch your face, wear a mask and wash you hands had there been any directives about banging, eating ass and blowjobs has that all stopped as well? Me thinks not #coronavirus #CoronaVirusUpdate",https://twitter.com/raymerrill/status/1237740141252235264
Sabi nila matatanda vulnerable sa NCOV-2019 di ba?? Try nga natin sa hukluban na to. Please lang. My gosh!! ,https://twitter.com/wholovesjohn/status/1237738868335464451
Nakakatakot na mag fieldwork. Wag kang lalapit covid. Di pa ko nagkakajowa. Teka,https://twitter.com/vchakazon/status/1237733852505767937
Constant sex kills coronavirus? ,https://twitter.com/GinoongSalonga/status/1237728748071346176
People nowadays be like: For sale: Alcohol. Pm for price Can be swapped with 2-bedroom condo. Rush. #coronavirus #COVID2019,https://twitter.com/yesitsyas/status/1237724371419951104
"likaaaaaa, tas inom iwas ncov char",https://twitter.com/DonicaRamirez/status/1237715544897245184
covid flop ,https://twitter.com/daengjyul_/status/1237711937347022848
Yessss no to ncov inom nalang,https://twitter.com/yowwwwvee/status/1237710732730322950
"Filipinos over reacting with NCOV. Viruses be like: Ebola, SARS, MERSCOV are we joke to you? I read several articles, and media is over sensationalising this issue. If you will die, face it. Death is inevitable and doon naman tayo papunta. Proper education, bitches.",https://twitter.com/aegeusvito/status/1237705542249771008
Parang ako lang pinoy sa moa kanina. Puro chinese amp. Hello ncov,https://twitter.com/lipipsipilip/status/1237704511306616833
"NCov lang yan, Ot is life kami ",https://twitter.com/imzeltrinidad/status/1237703525049622529
Hoy COVID di ka ba lab ng nanay mo???? Epal ka masyado. Umalis ka dito ha! Layuan mo yung bansang earth hahaha,https://twitter.com/kiiimreads/status/1237701564397047808
"Yung nawisikan ng alcohol mata, ang hapde ...iwas covid nga, muntikan namang mabulag kaka alcohol ",https://twitter.com/saligutgutmoods/status/1237694470629380096
"As usual, no covid can stop me from shopping hehe",https://twitter.com/gracesalitrero/status/1237693489506222082
COVID-19 can’t kill me! Bye Felicia! ,https://twitter.com/cilgcilgcilg/status/1237693466559148032
"Tumataas confirmed cases ng covid-19. Working in Ayala is really risky. Yung building namin mostly Chinese. Mas mahigpit lalo. My company already gave us an option na mag-wfh, but if we want na pumasok sa office, dapat naka-grab irereimburse naman and may provision.",https://twitter.com/avibuncaras/status/1237690756908769286
Really? Guns? Ano? Itututok nyo samin yung baril para macheck kung may ncov? ,https://twitter.com/Lapidot_Fandom/status/1237690629406068737
Sana tamaan nalang ako ng CoViD para wala ng lumapit saken na lalayo din naman after.,https://twitter.com/Enumaelish20/status/1237685111769817089
Mom and I bring home takoyaki Tita: ano yan? Wala ba yan COVID? Ummmmm. ,https://twitter.com/berniiice_/status/1237684766456987648
NCOV will end in jesus name! ,https://twitter.com/catxryonalei_/status/1237681371948056577
bball ket may ncov,https://twitter.com/ricchippy/status/1237677362877095936
Meryenda muna para dumulas lang sakin ang Ncov. #bakunawa #albatross #bariles #harabas #mangkok @Vgp Center Ayala Ave. Makati City https://www.instagram.com/p/B9loXFAJ0t9/?igshid=1lybsxzrlrmfh,https://twitter.com/timmynatividad/status/1237668562606657536
Problem no more COVID-19 because I always get a high dose of ASCORBIC ACID/VITAMIN C shot with VITAMIN B COMPLEX to have a stronger immune system to fight CORONA VIRUS for only 500 per shot. A small amount compared to hospital bills and stress! Be protected! Be healthy!,https://twitter.com/ladybeast05/status/1237666448597606400
covid can spread through internet daw,https://twitter.com/TheBrandyP22/status/1237666039162421248
penge ncov,https://twitter.com/Poyyoypi/status/1237664665506738177
"COVID REMEDY @Eastwind Homes Subd. Montalban, Rizal https://www.instagram.com/p/B9ll8pxAZ-8/?igshid=toymlanj3mmb",https://twitter.com/emeyes_/status/1237663255260213248
"we’ll be loyal, we’ll be loyal to thee we shall sing and for thy honor we shall live! COVID-19 WHO???? ",https://twitter.com/nikkamanalac/status/1237660406891479040
"Grabe yung Covid-19 hanggang ML meron, ",https://twitter.com/jilariricafort/status/1237653544519393280
Marikina Rep. Bayani Fernando recommends the quarantine of animals to control the spread of COVID-19.,https://twitter.com/kim_badbadon/status/1237646473229037568
HAHAHHA ARAT COVID LANG YAN GALA TAYO,https://twitter.com/NutEllaaaa_18/status/1237628453144281090
"Ngayong dumadami na ang Corona Virus (COVID-19) cases sa Pilipinas, kailangan nating palaging maging healthy at malakas ang pangangatawan. Apart sa paghuhugas ng kamay/paggamit ng isopropyl alcohol (70% solution)… https://www.instagram.com/p/B9lNxjRJnaz/?igshid=pk2atq6z18kn",https://twitter.com/_riajazmine_/status/1237610104637120513
"Kahit buhus-buhusan ng mga tao katawan nila ng alcohol at Lysol 24/7, wala naman katuturan ang panic buying dahil kawawa ang mga at-risk talaga (specifically, the health workers), lalong kakalat ang coronavirus",https://twitter.com/itsenzobishes/status/1237597747911356417
NCOV LANG YAN MAGLALARO PARIN AKO! ,https://twitter.com/keymaneluh/status/1237596979842011136
"ampalaya + monggo tngina sarap, mapapalaban talaga sa ncov",https://twitter.com/Bryanpaguian0/status/1237590415844368384
Trueelyy sis. Parang may mga ncov na ata sa sobrang lilikot,https://twitter.com/jbaylon28/status/1237588083739996170
"I stopped touching my face eversince I learned how to use makeup and that was 20 years ago. So, no, I don’t think I will get infected with COVID-19.",https://twitter.com/catroach/status/1237587620374253569
I wonder if the UK health minister will count as a super spreader of covid-19. You couldn’t write this shit.,https://twitter.com/cYnborg/status/1237541966016966657
Ayon sa ilang eksperto ang covid19 ay pinagsamang bagsik ng coronavirus at aids. ,https://twitter.com/junepineda8/status/1237517153269469184
kanina kakaen kme sa mang inasal ni bryan tapos magkakamay sha ako mag spoon & fork tas hinugasan ko yung dalawa tapos sbe nya mamaya may ncov gumamit nyan sbe ko lagyan ko ng alcohol whahahahahahhahhhaaha,https://twitter.com/camsfeyey/status/1237422241563860993
Magiging okay ang lahat yang NCov na yannn mawawala dinn yan...,https://twitter.com/kimsicogsi/status/1237409102306762753
HAHAHAHAHA COVID KA LANG WALWALERA SILA ,https://twitter.com/_notsolovely/status/1237396017500147713
COVID - 19 Christ Over Virus Infected Disease ,https://twitter.com/pauldinganda/status/1237395059605045248
