ngram,freq_fg,relfreq_fg,freq_bg,relfreq_bg,phrase,inform,score
pre playlist,1,50,0,0.000541829,7.909124958,5.716291356,13.62541631
ket ncov,1,100,1,45.00086693,12.81628709,0.798488431,13.61477552
matakot ncov,1,100,1,45.00086693,12.81628709,0.798488431,13.61477552
lol words,1,50,0,0.000596012,7.909124958,5.668636266,13.57776122
everything eventually,1,50,0,0.000624187,7.909124958,5.645541575,13.55466653
mass bio,1,50,0,0.000416125,7.706392404,5.848274129,13.55466653
ways resident,1,50,0,0.000650195,7.909124958,5.625130578,13.53425554
extra precaution,1,50,0,0.000650195,7.909124958,5.625130578,13.53425554
prevention aside,1,50,0,0.000650195,7.909124958,5.625130578,13.53425554
viruses germs,1,50,0,0.000650195,7.909124958,5.625130578,13.53425554
fever gets,1,50,0,0.000433463,7.706392404,5.827863132,13.53425554
read article,1,50,0,0.000654618,7.909124958,5.621740734,13.53086569
bawal kiss,1,50,0,0.000674276,7.909124958,5.606946756,13.51607171
weeks months,1,50,0,0.000685477,7.909124958,5.598709337,13.5078343
situation mm,1,50,0,0.000690603,7.909124958,5.594984463,13.50410942
lalamunan t2,1,50,0,0.000693541,7.909124958,5.592861317,13.50198628
crowded place,2,50,0,0.000173385,7.215977778,6.286008498,13.50198628
pasig area,1,50,0,0.000709304,7.909124958,5.581624889,13.49074985
magka vaccine,1,50,0,0.000472869,7.706392404,5.784357443,13.49074985
lot articles,1,50,0,0.000717457,7.909124958,5.575910541,13.4850355
sad reality,1,50,0,0.000722439,7.909124958,5.57245032,13.48157528
highly contagious,1,50,0,0.000722439,7.909124958,5.57245032,13.48157528
friday folks,1,50,0,0.000733553,7.909124958,5.564816584,13.47394154
gobyerno hilig,1,50,0,0.000735574,7.909124958,5.563441067,13.47256603
lazaro patient,1,50,0,0.000247693,7.359818814,6.107671026,13.46748984
pui yes,1,50,0,0.00074308,7.909124958,5.558364881,13.46748984
fear affects,1,50,0,0.000753849,7.909124958,5.551170513,13.46029547
different things,1,50,0,0.000753849,7.909124958,5.551170513,13.46029547
eyes pwedeng,1,50,0,0.000758561,7.909124958,5.548055238,13.4571802
took chance,1,50,0,0.000770602,7.909124958,5.540181059,13.44930602
taga mainland,1,50,0,0.000770602,7.909124958,5.540181059,13.44930602
contagious infectious,1,50,0,0.000780234,7.909124958,5.533969799,13.44309476
means anything,1,50,0,0.000798485,7.909124958,5.522408591,13.43153355
omg currently,1,50,0,0.00080024,7.909124958,5.521310895,13.43043585
qc umulan,1,50,0,0.000805003,7.909124958,5.518343528,13.42746849
buti bumili,1,50,0,0.000818764,7.909124958,5.509868748,13.41899371
agent kme,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
kaming dapuan,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
millions years,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
colored side,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
hala product,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
honestly cuddle,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
bus umubo,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
walking dead,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
kundi disiplina,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
daan daan,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
gaya south,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
colored portion,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
kind weather,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
panelo palakasin,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
words persons,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
ready apocalypse,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
basically magiging,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
punto punto,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
gigil gigil,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
recently strains,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
aliens dead,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
bumili saging,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
noticed almost,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
note boss,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
nothing worry,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
compare singapore,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
pwedeng pumasok,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
maynila likely,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
affects whole,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
ppe n95,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
whos winning,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
drama worldwide,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
pinsan bad,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
trabaho shet,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
affects business,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
transmitted droplets,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
kme mang,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
t2 hala,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
blown pandemic,1,50,0,0.000433463,7.562551368,5.827863132,13.3904145
pinag spray,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
umubo t2,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
t1 umubo,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
resident aliens,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
agent chance,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
education big,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
gumamit sanitary,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
kiss holding,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
products team,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
facility unless,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
gaya security,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
infectious tb,1,50,0,0.000346771,7.450979593,5.939434907,13.3904145
masama masama,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
mamamayan gaya,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
pinsan doctor,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
products capitalism,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
folks extra,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
aint cool,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
worth products,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
animals control,1,50,0,0.000866927,7.909124958,5.481289542,13.3904145
nagpapanic affected,1,50,0,0.000650195,7.706392404,5.625130578,13.33152298
covid19 samantalang,1,50,0,0.000693541,7.706392404,5.592861317,13.29925372
rich hoard,1,50,0,0.000693541,7.706392404,5.592861317,13.29925372
labas chances,1,50,0,0.000701798,7.706392404,5.586944088,13.29333649
yall try,1,50,0,0.000722439,7.706392404,5.57245032,13.27884272
happening wonder,1,50,0,0.000722439,7.706392404,5.57245032,13.27884272
workers lalong,1,50,0,0.000732071,7.706392404,5.565827707,13.27222011
rate less,1,50,0,0.000733553,7.706392404,5.564816584,13.27120899
fact source,1,50,0,0.000733553,7.706392404,5.564816584,13.27120899
worst healthcare,1,50,0,0.000736888,7.706392404,5.562549006,13.26894141
lungs causing,1,50,0,0.00074308,7.706392404,5.558364881,13.26475729
digong mawawala,1,50,0,0.000770602,7.706392404,5.540181059,13.24657346
treat cough,1,50,0,0.000770602,7.706392404,5.540181059,13.24657346
sya saken,1,50,0,0.000780234,7.706392404,5.533969799,13.2403622
far important,1,50,0,0.000785652,7.706392404,5.530509578,13.23690198
shall live,1,50,0,0.00058951,7.562551368,5.674120782,13.23667215
give information,1,50,0,0.000794683,7.706392404,5.52479523,13.23118763
means strengthen,1,50,0,0.000798485,7.706392404,5.522408591,13.228801
omg dame,1,50,0,0.00080024,7.706392404,5.521310895,13.2277033
aside let,1,50,0,0.00080024,7.706392404,5.521310895,13.2277033
global scare,1,50,0,0.000484459,7.450979593,5.772250314,13.22322991
siguro natatakot,1,50,0,0.000809132,7.706392404,5.515785977,13.22217838
share bleach,1,50,0,0.000825645,7.706392404,5.505684624,13.21207703
low chances,1,50,0,0.000866927,7.706392404,5.481289542,13.18768195
satin matagal,1,50,0,0.000866927,7.706392404,5.481289542,13.18768195
handwashing practice,1,50,0,0.000866927,7.706392404,5.481289542,13.18768195
goods anong,1,50,0,0.000866927,7.706392404,5.481289542,13.18768195
articles media,1,50,0,0.000866927,7.706392404,5.481289542,13.18768195
weather temperature,1,50,0,0.000866927,7.706392404,5.481289542,13.18768195
kasama nmin,1,50,0,0.000866927,7.706392404,5.481289542,13.18768195
hanggat uminom,1,50,0,0.000866927,7.706392404,5.481289542,13.18768195
napaisip bigla,1,50,0,0.000866927,7.706392404,5.481289542,13.18768195
perfect moment,1,50,0,0.000866927,7.706392404,5.481289542,13.18768195
hopefully mawawala,1,50,0,0.000866927,7.706392404,5.481289542,13.18768195
gumamit nyan,1,50,0,0.000866927,7.706392404,5.481289542,13.18768195
mom bring,1,50,0,0.000866927,7.706392404,5.481289542,13.18768195
noodles plastic,1,50,0,0.000866927,7.706392404,5.481289542,13.18768195
missing piece,1,50,0,0.000866927,7.706392404,5.481289542,13.18768195
nagconfirm ibang,1,50,0,0.000866927,7.706392404,5.481289542,13.18768195
ngayun ganito,1,50,0,0.000866927,7.706392404,5.481289542,13.18768195
maynila sinabi,1,50,0,0.000866927,7.706392404,5.481289542,13.18768195
watched tiktok,1,50,0,0.000866927,7.706392404,5.481289542,13.18768195
recently came,1,50,0,0.000866927,7.706392404,5.481289542,13.18768195
drama vit,1,50,0,0.000866927,7.706392404,5.481289542,13.18768195
kind feel,1,50,0,0.000866927,7.706392404,5.481289542,13.18768195
infectious first,1,50,0,0.000346771,7.215977778,5.939434907,13.15541269
mundo inyo,1,50,0,0.00071394,7.562551368,5.578367549,13.14091892
touch unclean,2,50,0,0.000722439,7.562551368,5.57245032,13.13500169
long ethyl,1,50,0,0.0007271,7.562551368,5.569234875,13.13178624
govt biological,1,50,0,0.000728218,7.562551368,5.568466235,13.1310176
kit korea,1,50,0,0.00074308,7.562551368,5.558364881,13.12091625
naia kaso,1,50,0,0.00074308,7.562551368,5.558364881,13.12091625
yet chill,1,50,0,0.000749774,7.562551368,5.553880546,13.11643191
real state,1,50,0,0.000753849,7.562551368,5.551170513,13.11372188
already gave,1,50,0,0.000770602,7.562551368,5.540181059,13.10273243
t1 oo,1,50,0,0.000866927,7.562551368,5.481289542,13.04384091
heat kills,1,50,0,0.000866927,7.562551368,5.481289542,13.04384091
sanitary precautions,1,50,0,0.000866927,7.562551368,5.481289542,13.04384091
napaisip maraming,1,50,0,0.000866927,7.562551368,5.481289542,13.04384091
film started,1,50,0,0.000866927,7.562551368,5.481289542,13.04384091
someone told,1,50,0,0.000866927,7.562551368,5.481289542,13.04384091
nurse says,1,50,0,0.000866927,7.562551368,5.481289542,13.04384091
briefings week,1,50,0,0.000866927,7.562551368,5.481289542,13.04384091
animals kayong,1,50,0,0.000866927,7.562551368,5.481289542,13.04384091
labas gala,1,50,0,0.000701798,7.450979593,5.586944088,13.03792368
grocery today,1,50,0,0.000758561,7.450979593,5.548055238,12.99903483
already two,1,50,0,0.000770602,7.450979593,5.540181059,12.99116065
ways washing,1,50,0,0.000650195,7.359818814,5.625130578,12.98494939
contagious high,1,50,0,0.000780234,7.450979593,5.533969799,12.98494939
doctors advice,4,80,3,10.00059788,11.29535988,1.663505404,12.95886528
share correct,1,50,0,0.000825645,7.450979593,5.505684624,12.95666422
old first,1,50,0,0.000520156,7.215977778,5.736702353,12.95268013
sabay tayong,1,50,0,0.000722439,7.359818814,5.57245032,12.93226913
gigil ayan,1,50,0,0.000866927,7.450979593,5.481289542,12.93226913
aliens naka,1,50,0,0.000866927,7.450979593,5.481289542,12.93226913
totoong bat,1,50,0,0.000866927,7.450979593,5.481289542,12.93226913
compare hiv,1,50,0,0.000866927,7.450979593,5.481289542,12.93226913
citizens wearing,1,50,0,0.000866927,7.450979593,5.481289542,12.93226913
comes high,1,50,0,0.000866927,7.450979593,5.481289542,12.93226913
mayaman normal,1,50,0,0.000866927,7.450979593,5.481289542,12.93226913
pasyente takot,1,50,0,0.000866927,7.450979593,5.481289542,12.93226913
magiging okay,1,50,0,0.000866927,7.450979593,5.481289542,12.93226913
fucking bat,1,50,0,0.000866927,7.450979593,5.481289542,12.93226913
exercise sleep,1,50,0,0.000866927,7.450979593,5.481289542,12.93226913
missing something,1,50,0,0.000866927,7.450979593,5.481289542,12.93226913
nawala sakin,1,50,0,0.000866927,7.450979593,5.481289542,12.93226913
ulit malakas,1,50,0,0.000866927,7.450979593,5.481289542,12.93226913
thought said,1,50,0,0.000866927,7.450979593,5.481289542,12.93226913
rate dds,1,50,0,0.000733553,7.359818814,5.564816584,12.9246354
safety due,1,50,0,0.000733553,7.359818814,5.564816584,12.9246354
fear would,1,50,0,0.000753849,7.359818814,5.551170513,12.91098933
seems would,1,50,0,0.000770602,7.359818814,5.540181059,12.89999987
say nya,1,50,0,0.000788115,7.359818814,5.528944631,12.88876345
aside washing,1,50,0,0.00080024,7.359818814,5.521310895,12.88112971
rich vs,1,50,0,0.000693541,7.282743474,5.592861317,12.87560479
bang lugar,1,50,0,0.000809132,7.359818814,5.515785977,12.87560479
entire life,1,50,0,0.00055731,7.15708626,5.702205918,12.85929218
entire world,1,50,0,0.00055731,7.15708626,5.702205918,12.85929218
place vote,2,50,0,0.000838029,7.359818814,5.498240317,12.85805913
shet araw,1,50,0,0.000866927,7.359818814,5.481289542,12.84110836
veerus good,1,50,0,0.000866927,7.359818814,5.481289542,12.84110836
diet enough,1,50,0,0.000866927,7.359818814,5.481289542,12.84110836
malapit maniwala,2,50,0,0.000866927,7.359818814,5.481289542,12.84110836
hopefully free,1,50,0,0.000866927,7.359818814,5.481289542,12.84110836
sometimes would,1,50,0,0.000866927,7.359818814,5.481289542,12.84110836
mortality death,1,50,0,0.00040012,6.97322387,5.867884486,12.84110836
hug beso,1,50,0,0.000866927,7.359818814,5.481289542,12.84110836
paniki galing,1,50,0,0.000866927,7.359818814,5.481289542,12.84110836
yet symptoms,1,50,0,0.000749774,7.282743474,5.553880546,12.83662402
heart pwede,1,50,0,0.000656763,7.215977778,5.62010541,12.83608319
places use,1,50,0,0.000780234,7.282743474,5.533969799,12.81671327
reports disease,1,50,0,0.000423383,6.97322387,5.839628381,12.81285225
alarming lalo,1,50,0,0.000709304,7.215977778,5.581624889,12.79760267
wtf government,1,50,0,0.000472869,7.013245224,5.784357443,12.79760267
reasons sure,1,50,0,0.000520156,7.056750912,5.736702353,12.79345327
every every,2,50,0,0.000722439,7.215977778,5.57245032,12.7884281
following advice,1,50,0,0.000825645,7.282743474,5.505684624,12.7884281
germs still,1,50,0,0.000577951,7.104406002,5.684022096,12.7884281
australia meron,1,50,0,0.000738493,7.215977778,5.561460867,12.77743864
jusko mama,1,50,0,0.000751337,7.215977778,5.552839963,12.76881774
bukod dun,1,50,0,0.000866927,7.282743474,5.481289542,12.76403302
immediate solution,1,50,0,0.000866927,7.282743474,5.481289542,12.76403302
expose outside,1,50,0,0.000866927,7.282743474,5.481289542,12.76403302
veerus really,1,50,0,0.000866927,7.282743474,5.481289542,12.76403302
punto filipinos,1,50,0,0.000866927,7.282743474,5.481289542,12.76403302
bag bahay,1,50,0,0.000866927,7.282743474,5.481289542,12.76403302
thoroughly use,1,50,0,0.000866927,7.282743474,5.481289542,12.76403302
magalit tao,1,50,0,0.000866927,7.282743474,5.481289542,12.76403302
immediate medical,1,50,0,0.000866927,7.282743474,5.481289542,12.76403302
learned use,1,50,0,0.000866927,7.282743474,5.481289542,12.76403302
boss vs,1,50,0,0.000866927,7.282743474,5.481289542,12.76403302
dyan bahay,1,50,0,0.000866927,7.282743474,5.481289542,12.76403302
things stop,1,50,0,0.00082358,7.215977778,5.506936189,12.72291397
kit world,1,50,0,0.00074308,7.15708626,5.558364881,12.71545114
bus kanina,1,50,0,0.000866927,7.215977778,5.481289542,12.69726732
meaning pwede,1,50,0,0.000866927,7.215977778,5.481289542,12.69726732
trabaho pwede,1,50,0,0.000866927,7.215977778,5.481289542,12.69726732
magalit taong,1,50,0,0.000866927,7.215977778,5.481289542,12.69726732
shet nasa,1,50,0,0.000866927,7.215977778,5.481289542,12.69726732
moa kanina,1,50,0,0.000866927,7.215977778,5.481289542,12.69726732
informed public,1,50,0,0.000866927,7.215977778,5.481289542,12.69726732
chance protect,1,50,0,0.000866927,7.215977778,5.481289542,12.69726732
sad lets,1,50,0,0.000722439,7.104406002,5.57245032,12.67685632
jusko lets,1,50,0,0.000751337,7.104406002,5.552839963,12.65724597
lugar ligtas,3,50,0,0.000630492,7.013245224,5.640516407,12.65376163
pakyu covid,1,100,1,90.00086693,12.53639929,0.105350883,12.64175018
downplay covid,1,100,1,90.00086693,12.53639929,0.105350883,12.64175018
extra drink,1,50,0,0.000650195,7.013245224,5.625130578,12.6383758
maligo lumayo,3,50,0,0.000866927,7.15708626,5.481289542,12.6383758
lalayo muna,1,50,0,0.000866927,7.15708626,5.481289542,12.6383758
security issue,1,50,0,0.000751337,7.056750912,5.552839963,12.60959088
char nyo,1,50,0,0.000495387,6.839091877,5.761097435,12.60018931
kiat pangdagdag,1,50,0,0.008669267,8.255698549,4.329996995,12.58569554
nakakagago naaaaa,1,50,0,0.008669267,8.255698549,4.329996995,12.58569554
playlist spotify,1,50,0,0.008669267,8.255698549,4.329996995,12.58569554
cuddle tonight,1,50,0,0.008669267,8.255698549,4.329996995,12.58569554
luya mabisa,1,50,0,0.008669267,8.255698549,4.329996995,12.58569554
hairy legs,1,50,0,0.008669267,8.255698549,4.329996995,12.58569554
tanginaaa airbone,1,50,0,0.008669267,8.255698549,4.329996995,12.58569554
abay karangalan,1,50,0,0.008669267,8.255698549,4.329996995,12.58569554
umihi gilid,1,50,0,0.008669267,8.255698549,4.329996995,12.58569554
nangyayari kapaligiran,1,50,0,0.008669267,8.255698549,4.329996995,12.58569554
hairy armpit,1,50,0,0.008669267,8.255698549,4.329996995,12.58569554
federico iii,1,50,0,0.008669267,8.255698549,4.329996995,12.58569554
eventually get,1,50,0,0.000866927,7.104406002,5.481289542,12.58569554
abay tatawanan,1,50,0,0.008669267,8.255698549,4.329996995,12.58569554
direction tumakbo,1,50,0,0.008669267,8.255698549,4.329996995,12.58569554
federico tiozen,1,50,0,0.008669267,8.255698549,4.329996995,12.58569554
lemon juice,1,50,0,0.008669267,8.255698549,4.329996995,12.58569554
hoax well,1,50,0,0.000866927,7.104406002,5.481289542,12.58569554
